08/15/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		969		368		233		266		3367		0		0		
	2		972		366		234		263		3139		0		0		
	3		974		367		234		263		2868		0		0		
	4		976		370		235		265		2363		0		0		
	5		977		370		234		265		2108		0		0		
	6		977		379		234		266		2007		0		0		
	7		977		388		233		360		1707		235		0		
	8		974		388		230		359		1422		2853		68		
	9		969		389		232		292		1316		6225		355		
	10		965		387		232		291		1108		8013		495		
	11		964		376		232		304		989		8807		536		
	12		942		368		229		333		999		9202		575		
	13		933		350		230		334		1171		9439		430		
	14		933		358		232		389		1241		8855		266		
	15		930		378		234		395		1395		8453		260		
	16		929		389		232		504		1686		7552		240		
	17		929		394		232		555		2197		6816		209		
	18		929		390		232		556		2517		5698		213		
	19		950		392		231		558		2872		2623		117		
	20		957		391		227		553		3275		258		0		
	21		962		389		217		558		3484		0		0		
	22		968		386		216		521		2977		0		0		
	23		973		370		220		407		2489		0		0		
	24		979		363		226		371		2444		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5203		2243		9853		8437		2353						
	2		4974		2243		9376		8065		2082						
	3		3732		2240		10065		7609		2012						
	4		4209		2240		9054		7733		2026						
	5		3954		2241		9415		7887		2024						
	6		3863		2242		9652		8571		2569						
	7		3900		2242		10276		9453		2509						
	8		6294		2241		9592		8958		2498						
	9		9778		2243		9025		7504		2285						
	10		11491		2242		9252		6688		2209						
	11		12208		2243		9745		6141		2256						
	12		12648		2240		10478		5616		2333						
	13		12887		2243		11044		5767		2359						
	14		12274		2235		12322		6317		2498						
	15		12045		2234		13249		7209		2535						
	16		11532		2233		14498		7654		2667						
	17		11332		2232		14916		7821		3166						
	18		10535		2232		15234		7904		3680						
	19		7743		2233		15592		9312		4056						
	20		5661		2234		15751		10022		4085						
	21		5610		2236		15173		10141		3987						
	22		5068		2239		14501		9868		3560						
	23		4459		2241		13305		9163		3157						
	24		4383		2241		11654		9015		2748						
