09/10/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		984		351		232		391		4279		0		0		
	2		986		350		231		389		4198		0		0		
	3		986		350		231		387		4202		0		0		
	4		986		349		231		387		3996		0		0		
	5		987		353		233		386		3869		0		0		
	6		990		358		233		418		3453		0		0		
	7		990		358		231		431		2940		85		0		
	8		990		353		233		412		2758		2891		26		
	9		989		338		228		401		2934		7477		273		
	10		985		338		230		385		3069		9390		411		
	11		982		329		230		382		2410		10031		454		
	12		978		303		228		383		2364		10349		480		
	13		977		300		228		380		2851		10478		532		
	14		975		303		232		400		3507		10394		532		
	15		974		306		232		401		4012		10109		518		
	16		972		315		234		419		4150		9958		494		
	17		972		327		233		428		4095		8784		447		
	18		972		338		232		432		4254		5981		346		
	19		968		337		232		449		4278		1415		87		
	20		966		352		231		457		3801		0		0		
	21		966		356		231		448		3741		0		0		
	22		966		355		231		446		3557		0		0		
	23		968		337		231		400		3518		0		0		
	24		969		329		232		391		3602		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6237		2265		6079		7022		2923						
	2		6154		2265		5499		6880		2754						
	3		5170		2266		6062		6775		2551						
	4		5949		2267		5041		6775		2447						
	5		5828		2268		5179		7079		2477						
	6		5452		2268		5505		7806		3069						
	7		5035		2269		6208		9281		3427						
	8		7663		2270		5935		8078		3206						
	9		12640		2270		4208		5743		2567						
	10		14808		2269		2995		5402		2327						
	11		14818		2268		2807		5545		2421						
	12		15085		2267		2929		4785		2517						
	13		15746		2263		3005		4125		2329						
	14		16343		2260		2636		4391		2457						
	15		16552		2258		3083		4444		2570						
	16		16542		2258		3359		5396		2523						
	17		15286		2259		4690		5895		2669						
	18		12555		2262		6250		7072		3248						
	19		7766		2264		8105		9260		3816						
	20		5807		2266		8526		10794		4470						
	21		5742		2266		8462		10709		4159						
	22		5555		2266		8088		10020		3743						
	23		5454		2268		7397		8647		3569						
	24		5523		2268		6593		7732		3119						
