06/09/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		905		399		222		431		917		0		0		
	2		904		398		222		428		1139		0		0		
	3		905		395		222		428		1269		0		0		
	4		906		394		220		429		1440		0		0		
	5		906		389		194		431		1495		0		0		
	6		905		389		194		434		1586		21		0		
	7		907		392		194		492		1849		1854		90		
	8		906		392		194		464		1884		4860		311		
	9		904		388		193		455		2080		6522		463		
	10		903		381		191		421		2470		7888		508		
	11		901		378		191		418		2286		8610		534		
	12		900		376		189		418		2055		9281		536		
	13		899		376		188		431		1834		10340		536		
	14		898		373		186		441		1589		10491		531		
	15		897		368		197		435		1452		10374		531		
	16		895		361		205		442		1363		9991		532		
	17		895		359		203		481		1341		9261		529		
	18		895		361		203		486		1270		7753		483		
	19		895		364		204		577		1102		4302		346		
	20		896		367		205		576		940		796		55		
	21		900		366		204		579		895		0		3		
	22		901		367		204		583		777		0		0		
	23		901		367		206		563		694		0		0		
	24		902		369		208		525		650		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2874		2279		5618		7706		4398						
	2		3091		2279		4693		7400		4226						
	3		2314		2279		4791		7312		4146						
	4		3389		2278		3587		6880		4179						
	5		3415		2278		3665		6416		4331						
	6		3529		2278		3671		6367		4282						
	7		5778		2275		2537		5891		3803						
	8		9011		2274		2157		4205		2996						
	9		11005		2274		1834		2931		2871						
	10		12762		2273		1454		1918		2792						
	11		13318		2271		1540		1782		2837						
	12		13755		2271		1479		2213		2975						
	13		14604		2270		1553		2293		3159						
	14		14509		2271		1976		2550		3806						
	15		14254		2273		2631		3367		3784						
	16		13789		2274		3451		4521		4034						
	17		13069		2274		5102		5413		4364						
	18		11451		2274		6651		6906		4870						
	19		7790		2274		9062		8992		5233						
	20		3835		2273		11144		10381		5461						
	21		2947		2274		11132		10776		5535						
	22		2832		2274		10489		10786		5171						
	23		2731		2273		9326		9855		4753						
	24		2654		2270		7970		8803		4532						
