05/16/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		883		309		227		331		3930		0		0		
	2		895		309		227		333		3778		0		0		
	3		896		311		228		323		3843		0		0		
	4		897		313		227		313		3544		0		0		
	5		897		314		226		308		2766		0		0		
	6		896		315		227		317		2197		0		0		
	7		885		317		227		330		1894		1529		61		
	8		888		316		226		326		1387		5794		285		
	9		887		317		222		326		1084		8500		371		
	10		890		300		222		327		1005		9471		370		
	11		886		288		222		327		811		10279		365		
	12		879		286		221		326		815		10573		219		
	13		879		297		223		325		817		10838		367		
	14		872		294		221		326		976		10581		325		
	15		870		292		223		325		1105		10431		116		
	16		870		295		223		323		1376		9370		79		
	17		873		307		224		329		2338		8416		27		
	18		867		309		224		334		2065		6838		0		
	19		834		307		224		340		2207		3700		0		
	20		840		309		225		340		2684		431		0		
	21		856		301		225		340		2801		0		0		
	22		860		303		225		338		2797		0		0		
	23		867		306		225		331		2514		0		0		
	24		874		304		225		323		2296		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5680		1618		3168		8689		2566						
	2		5542		1617		2623		8503		2360						
	3		5601		1617		2120		8512		2221						
	4		5294		1620		2386		8431		2063						
	5		4511		1621		2743		8795		2037						
	6		3952		1621		2890		9209		2212						
	7		5243		1621		2751		8268		1828						
	8		9222		1619		2105		5237		1568						
	9		11707		1619		2254		2716		1380						
	10		12585		1618		2236		1624		1367						
	11		13178		1619		2243		1043		1253						
	12		13319		1620		2254		963		1287						
	13		13746		1621		2268		996		1271						
	14		13595		1621		2372		1606		1426						
	15		13362		1621		2580		2637		1412						
	16		12536		1620		2739		4363		1671						
	17		12514		1620		2802		4977		2142						
	18		10637		1620		3662		7219		2516						
	19		7612		1638		5246		8618		3371						
	20		4829		1650		6633		9455		4071						
	21		4523		1655		6868		9681		4114						
	22		4523		1720		5848		9814		3955						
	23		4243		1868		5030		9874		3326						
	24		4022		2018		4003		9603		3027						
