10/08/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		944		221		231		278		2127		0		0		
	2		946		223		230		272		2394		0		0		
	3		940		221		229		272		2683		0		0		
	4		932		224		230		273		2509		0		0		
	5		919		225		229		273		2055		0		0		
	6		930		231		217		284		1719		0		0		
	7		930		246		217		305		1565		0		0		
	8		903		247		209		287		1449		1765		22		
	9		925		248		205		272		1170		6544		239		
	10		907		262		204		242		935		9125		442		
	11		879		264		203		236		648		9665		473		
	12		892		263		203		234		686		9644		473		
	13		911		289		198		234		858		9728		468		
	14		909		306		205		277		1102		9667		464		
	15		902		308		205		269		1687		9600		432		
	16		905		321		208		256		2358		9192		436		
	17		899		325		207		241		2819		7478		366		
	18		904		325		212		242		3171		3018		162		
	19		902		320		223		239		3305		142		0		
	20		900		313		224		230		3496		0		0		
	21		900		306		224		209		3798		0		0		
	22		903		295		224		212		3625		0		0		
	23		908		263		224		207		3370		0		0		
	24		915		251		224		203		3255		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3801		1135		8586		6550		2443						
	2		4065		1134		7323		6391		2349						
	3		4345		1135		6668		6287		2178						
	4		4168		1136		6625		6302		2147						
	5		3701		1136		7223		6300		2326						
	6		3381		1138		8127		6601		2643						
	7		3263		1139		8682		8053		3114						
	8		4882		1139		8667		7493		3064						
	9		9603		1138		6615		5491		2360						
	10		12117		1137		5787		3977		2006						
	11		12368		1137		5882		3836		1900						
	12		12395		1136		6239		3752		1867						
	13		12686		1135		6062		4125		1895						
	14		12930		1134		6491		4459		1986						
	15		13403		1135		7101		4344		2052						
	16		13676		1134		7615		4522		2356						
	17		12335		1135		9105		4973		2655						
	18		8034		1135		11407		7295		2902						
	19		5131		1136		12896		8660		3206						
	20		5163		1137		12654		8902		3193						
	21		5437		1137		11788		8268		3061						
	22		5259		1136		10827		7759		2996						
	23		4972		1136		9964		6900		2681						
	24		4848		1136		8671		6450		2500						
