01/11/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		671		333		217		204		1331		0		0		
	2		672		331		217		212		1424		0		0		
	3		672		327		218		213		2008		0		0		
	4		673		329		218		210		2054		0		0		
	5		674		333		218		212		1908		0		0		
	6		674		340		218		211		1965		0		0		
	7		673		350		214		219		2165		0		0		
	8		674		350		217		215		2322		1226		0		
	9		674		347		218		201		2643		4901		146		
	10		674		341		217		149		2762		6449		229		
	11		673		333		218		148		2974		6323		183		
	12		673		328		218		151		2758		5907		233		
	13		672		330		220		148		3018		5560		242		
	14		673		329		220		150		3164		5319		234		
	15		673		331		220		149		3239		5427		199		
	16		673		334		221		148		3047		4106		110		
	17		672		344		220		210		2903		859		5		
	18		673		346		222		276		2813		4		0		
	19		673		339		223		282		2693		1		0		
	20		674		347		224		273		2582		0		0		
	21		675		346		223		237		2401		0		0		
	22		675		344		223		213		2640		0		0		
	23		676		329		222		189		2776		0		0		
	24		676		316		222		141		1999		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2756		2273		7999		6840		1311						
	2		2856		2273		7467		6566		1184						
	3		3438		2274		6566		6324		1170						
	4		3484		2274		6269		6386		1127						
	5		3345		2274		6232		6634		1218						
	6		3408		2275		6397		6945		1387						
	7		3621		2276		6854		7368		1473						
	8		5004		2276		6698		6873		1383						
	9		9130		2277		4672		5012		1092						
	10		10821		2276		3910		3911		793						
	11		10852		2276		4034		3396		421						
	12		10268		2276		4109		3310		371						
	13		10190		2275		4056		3106		257						
	14		10089		2275		4156		3014		305						
	15		10238		2275		4414		3074		371						
	16		8639		2274		5186		4297		776						
	17		5213		2272		6656		6354		2017						
	18		4334		2274		7739		7987		2723						
	19		4211		2274		7511		8723		2888						
	20		4100		2275		8082		8346		2496						
	21		3882		2274		8028		8174		2416						
	22		4095		2274		8197		7285		2170						
	23		4192		2275		7162		7477		1689						
	24		3354		2277		7174		7240		1448						
