06/07/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		909		406		224		477		3408		0		0		
	2		911		411		224		493		3429		0		0		
	3		911		409		225		464		3612		0		0		
	4		912		409		225		462		3372		0		0		
	5		912		409		225		495		2917		0		0		
	6		914		411		224		512		2737		0		0		
	7		915		410		220		494		2494		1806		5		
	8		914		410		217		465		2069		6072		236		
	9		913		407		217		466		2026		8500		446		
	10		911		402		217		463		2100		9462		505		
	11		909		400		217		422		2323		9893		525		
	12		907		398		217		419		2556		10254		535		
	13		906		399		217		424		2951		10426		543		
	14		905		400		217		410		3425		10360		541		
	15		905		398		216		423		3761		10194		540		
	16		905		406		216		425		3944		9829		535		
	17		905		407		218		425		4045		8706		519		
	18		903		405		220		468		4035		7196		463		
	19		900		405		222		507		4202		4596		208		
	20		901		409		224		599		4236		1029		36		
	21		904		408		224		607		4158		0		7		
	22		904		404		224		607		4016		0		0		
	23		904		404		224		558		3882		0		0		
	24		906		406		224		535		3952		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5424		2278		3808		7099		4410						
	2		5468		2279		3252		6499		4407						
	3		4710		2279		3523		6525		4172						
	4		5380		2279		2195		6759		4206						
	5		4958		2279		2145		7402		4413						
	6		4798		2277		2181		8387		4586						
	7		6344		2276		2191		8380		4202						
	8		10383		2277		2461		5518		3703						
	9		12975		2277		2299		3589		3798						
	10		14060		2277		2116		2823		3851						
	11		14689		2278		2110		2250		3664						
	12		15286		2278		2147		1752		3496						
	13		15866		2279		2101		1070		3399						
	14		16258		2280		2101		1071		3255						
	15		16437		2280		2034		1266		3333						
	16		16260		2280		2325		1811		3245						
	17		15225		2280		3006		2557		3518						
	18		13690		2280		3477		4029		3551						
	19		11040		2279		4271		5726		4146						
	20		7434		2279		4994		8220		4949						
	21		6308		2279		5220		9357		4967						
	22		6155		2279		4920		9296		5101						
	23		5972		2279		4413		8619		4733						
	24		6023		2280		3209		8098		4481						
