10/23/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		906		344		233		152		1929		0		0		
	2		909		345		234		152		1827		0		0		
	3		910		347		233		152		1838		0		0		
	4		910		346		234		150		1917		0		0		
	5		913		350		232		154		1783		0		0		
	6		916		351		230		150		1643		0		0		
	7		917		357		228		193		1625		0		0		
	8		916		360		227		200		1393		664		0		
	9		916		358		219		197		1039		4417		0		
	10		913		358		216		184		685		7449		215		
	11		911		352		218		181		384		8139		470		
	12		916		344		223		180		674		8196		488		
	13		913		355		222		182		975		8359		475		
	14		914		354		225		182		681		8397		476		
	15		915		362		225		180		664		8047		480		
	16		917		376		224		180		868		7561		464		
	17		919		379		225		199		1147		5056		365		
	18		921		380		226		197		1265		1400		84		
	19		921		379		225		199		2019		64		0		
	20		923		379		226		198		2523		0		0		
	21		927		379		225		197		2333		0		0		
	22		930		373		229		198		2300		0		0		
	23		931		359		229		197		2229		0		0		
	24		932		351		229		151		1940		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3564		2250		8479		5107		2341						
	2		3467		2251		7946		5019		2239						
	3		2570		2254		8660		4707		2159						
	4		3557		2256		7581		4615		2158						
	5		3432		2259		7830		4938		2180						
	6		3290		2260		9054		5065		2384						
	7		3320		2261		10538		5543		2805						
	8		3760		2264		11027		5941		2972						
	9		7146		2264		10009		4143		2339						
	10		10020		2262		7571		3445		2139						
	11		10655		2260		6770		3284		2099						
	12		11021		2259		6736		3227		1950						
	13		11481		2254		6553		2823		2161						
	14		11229		2249		6880		3062		2283						
	15		10873		2248		7888		3172		2094						
	16		10590		2251		8910		3125		1967						
	17		8290		2253		10477		4363		2274						
	18		4473		2259		13102		5932		2686						
	19		3807		2262		14008		6690		2721						
	20		4249		2264		13235		6991		2684						
	21		4061		2265		12369		6927		2848						
	22		4030		2265		11128		6785		2727						
	23		3945		2265		9922		6234		2507						
	24		3603		2264		8892		6037		2249						
