02/19/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1000		314		246		217		3654		0		0		
	2		993		315		239		214		3456		0		0		
	3		984		314		238		210		3347		0		0		
	4		1005		313		239		193		3072		0		0		
	5		1004		314		239		213		2936		0		0		
	6		1005		311		244		217		2851		0		0		
	7		1005		318		244		260		2925		95		0		
	8		1004		320		243		265		2966		2429		16		
	9		1003		321		243		286		3027		5211		11		
	10		1003		318		244		252		2936		6317		37		
	11		1003		319		245		249		3114		7903		117		
	12		1003		315		245		252		3139		7997		113		
	13		1009		316		244		252		3269		7990		64		
	14		1009		323		243		252		3545		7515		0		
	15		1009		325		243		256		3397		6920		0		
	16		1009		326		243		254		3186		6065		0		
	17		1009		327		241		263		3243		2770		0		
	18		1010		327		241		399		3148		162		0		
	19		1011		328		241		444		2958		0		0		
	20		1011		329		240		448		2703		0		0		
	21		1011		335		239		418		2832		0		0		
	22		1012		332		238		232		2847		0		0		
	23		1012		321		238		225		3005		0		0		
	24		1011		321		237		225		2947		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5431		1138		4027		8205		1686						
	2		5217		1139		3713		8072		1677						
	3		5093		1140		3684		7958		1608						
	4		4822		1140		4194		7858		1618						
	5		4706		1140		4828		7745		1646						
	6		4628		1140		5786		8037		1780						
	7		4847		1140		7011		7743		2250						
	8		7243		1140		6547		6934		1813						
	9		10102		1141		5318		5694		1491						
	10		11107		1141		4366		5133		1539						
	11		12950		1140		3353		3882		1321						
	12		13064		1140		3478		3090		1366						
	13		13144		1140		3660		2743		1366						
	14		12887		1140		4001		2783		1482						
	15		12150		1139		4431		3451		1590						
	16		11083		1140		5302		4356		1673						
	17		7853		1140		7864		6031		1946						
	18		5287		1140		10064		8081		2595						
	19		4982		1140		11316		8568		3305						
	20		4731		1140		11504		8808		3199						
	21		4835		1140		11311		8557		2932						
	22		4661		1141		11124		7535		2933						
	23		4801		1141		9226		8351		1947						
	24		4741		1141		7523		8892		1764						
