07/11/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		939		344		234		195		4388		0		0		
	2		940		343		235		208		4240		0		0		
	3		940		344		235		175		4404		0		0		
	4		942		345		235		170		4165		0		0		
	5		943		337		236		168		4100		0		0		
	6		943		313		236		165		4083		0		0		
	7		945		319		235		202		4227		935		0		
	8		943		318		235		148		3792		4462		161		
	9		936		319		235		146		3578		7621		275		
	10		933		318		233		145		3584		9599		313		
	11		933		318		232		144		3345		10657		230		
	12		925		315		231		188		3121		11372		335		
	13		919		314		232		186		3050		11606		339		
	14		918		316		228		193		3042		11561		329		
	15		917		317		230		197		3083		11322		310		
	16		916		317		231		210		3319		10848		288		
	17		910		318		231		253		3635		10086		169		
	18		896		317		231		316		4111		8126		63		
	19		901		318		231		320		4360		4793		3		
	20		904		317		233		320		4478		1114		0		
	21		909		317		233		319		4548		66		0		
	22		916		316		233		279		4578		0		0		
	23		921		302		233		215		4225		66		0		
	24		926		295		234		186		4141		81		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6068		2267		14911		4074		2082						
	2		5928		2267		13892		3930		1560						
	3		6058		2266		12342		4501		1076						
	4		5848		2266		11583		4385		1159						
	5		5748		2266		10931		4494		1071						
	6		5719		2266		10716		4525		1007						
	7		6750		2265		10093		4034		869						
	8		9862		2266		10050		2339		586						
	9		12998		2267		10040		880		52						
	10		15045		2266		10005		-219		-99						
	11		15833		2264		10205		-381		125						
	12		16470		2265		11212		-819		129						
	13		16642		2266		11336		-861		749						
	14		16596		2267		12198		-772		1192						
	15		16396		2267		13456		-703		1534						
	16		16132		2263		15421		-1051		1821						
	17		15656		2263		16134		-834		2566						
	18		14169		2264		18044		-553		3119						
	19		11125		2264		20243		149		3717						
	20		7484		2265		21375		1576		3923						
	21		6403		2265		21230		2152		3621						
	22		6328		2267		19441		2790		3450						
	23		5975		2267		17856		3413		2327						
	24		5875		2267		15782		3719		1657						
