11/13/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		981		354		234		299		1165		0		0		
	2		980		349		233		272		1360		0		0		
	3		965		346		232		270		1280		0		0		
	4		829		353		234		292		993		0		0		
	5		725		351		234		305		825		0		0		
	6		704		351		234		361		1032		0		0		
	7		704		364		229		487		1345		154		0		
	8		705		371		225		460		1387		1714		0		
	9		705		378		223		335		1491		4228		0		
	10		705		372		224		313		1373		5228		0		
	11		702		364		226		299		1386		5866		0		
	12		701		344		225		230		1486		5953		0		
	13		701		342		225		264		1661		6088		0		
	14		702		362		226		271		1709		6166		33		
	15		703		374		220		292		1850		4875		81		
	16		704		376		218		460		2100		2778		14		
	17		706		380		223		539		1889		338		0		
	18		708		378		221		539		1642		0		0		
	19		707		377		222		537		1954		0		0		
	20		707		378		223		562		2109		0		0		
	21		708		371		224		536		2314		0		0		
	22		710		369		223		479		2528		0		0		
	23		710		354		223		423		2569		0		0		
	24		711		355		223		405		2839		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3033		2267		6300		6255		2010						
	2		3194		2267		5751		5965		2063						
	3		3093		2268		5759		5677		2150						
	4		2701		2268		5641		6180		2281						
	5		2440		2268		6119		6429		2515						
	6		2682		2269		6849		6797		2702						
	7		3283		2269		7410		7994		2696						
	8		4862		2267		7424		7816		2379						
	9		7360		2266		6659		6577		2036						
	10		8215		2264		6828		6259		1810						
	11		8843		2263		6297		6211		1724						
	12		8939		2262		6161		6132		1631						
	13		9281		2261		6407		5844		1651						
	14		9469		2261		6561		5865		1787						
	15		8395		2261		7450		5856		2323						
	16		6650		2262		8638		6277		2863						
	17		4075		2263		11029		7184		2975						
	18		3488		2265		12978		7648		3034						
	19		3797		2267		12097		8044		3012						
	20		3979		2267		11429		8174		2704						
	21		4153		2266		10964		7320		2755						
	22		4309		2265		9101		7647		2651						
	23		4279		2265		7976		6795		2586						
	24		4533		2266		6601		6081		2627						
