06/30/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		911		311		217		338		3361		0		0		
	2		912		310		217		338		3114		0		0		
	3		912		310		218		330		3028		0		0		
	4		913		307		217		327		2775		0		0		
	5		914		302		217		328		2382		0		0		
	6		915		307		217		329		1879		0		0		
	7		913		309		214		328		1335		1738		49		
	8		910		314		213		321		815		6171		228		
	9		907		314		215		317		582		9129		332		
	10		903		302		215		279		456		10342		354		
	11		899		296		215		276		336		10973		371		
	12		896		293		215		277		237		11229		375		
	13		894		311		217		276		254		11308		375		
	14		892		319		217		308		313		11250		375		
	15		889		320		217		276		574		11158		373		
	16		889		330		218		307		1286		10787		365		
	17		888		333		220		330		2227		10116		353		
	18		891		326		218		330		2707		8770		322		
	19		893		326		221		345		2630		5587		227		
	20		897		313		214		384		2516		1396		56		
	21		900		306		213		383		2344		50		0		
	22		901		306		213		340		2373		0		0		
	23		923		296		212		319		2460		0		0		
	24		926		290		213		317		2561		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5138		2256		5907		8800		1633						
	2		4891		2257		4889		8943		1623						
	3		4798		2259		4181		9119		1509						
	4		4539		2260		4192		9027		1496						
	5		4143		2257		4185		9277		1809						
	6		3647		2256		4251		9775		2302						
	7		4886		2254		4464		9076		2267						
	8		8972		2254		3562		7733		1529						
	9		11796		2255		3395		6619		835						
	10		12851		2256		3185		5770		903						
	11		13366		2258		3204		4962		1112						
	12		13522		2261		3287		5304		850						
	13		13635		2258		3497		5721		888						
	14		13674		2258		3887		6130		1082						
	15		13807		2261		4656		6320		1290						
	16		14182		2264		5382		6189		1749						
	17		14467		2263		6340		5784		2127						
	18		13564		2264		7592		6107		2808						
	19		10229		2265		9615		7364		3503						
	20		5776		2262		11192		8566		4567						
	21		4196		2258		11667		9188		4403						
	22		4133		2256		10884		9268		4095						
	23		4210		2255		8992		9724		3254						
	24		4307		2256		7345		9600		2555						
