09/01/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1186		342		164		309		767		0		0		
	2		1185		357		163		303		639		0		0		
	3		1184		357		161		315		484		0		0		
	4		1183		356		163		299		408		0		0		
	5		1180		343		164		301		352		0		0		
	6		1180		341		163		309		423		0		0		
	7		1181		345		163		368		462		104		0		
	8		1174		352		159		381		479		2159		82		
	9		1160		367		162		383		703		5503		257		
	10		1154		380		165		383		809		7319		394		
	11		1150		381		165		383		947		8158		441		
	12		1149		377		163		403		974		8409		494		
	13		1152		379		160		452		793		8560		543		
	14		1153		380		159		456		685		8647		545		
	15		1153		380		153		510		544		8500		533		
	16		1154		381		149		551		530		7845		512		
	17		1154		380		157		573		366		6678		482		
	18		1155		378		156		577		293		4574		418		
	19		1160		377		160		561		278		1247		153		
	20		1164		378		161		559		236		1		39		
	21		1169		381		164		532		606		0		23		
	22		1172		380		164		447		592		0		17		
	23		1173		370		164		399		516		0		0		
	24		1173		357		164		370		526		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2763		2266		12893		9691		3197						
	2		2648		2265		11912		9084		3092						
	3		2505		2264		11342		8541		3037						
	4		2415		2265		11506		8196		2938						
	5		2341		2266		11531		8439		2908						
	6		2416		2268		11939		8816		3052						
	7		2623		2268		12759		9227		3401						
	8		4788		2268		12865		8911		3455						
	9		8535		2268		11892		8328		3179						
	10		10604		2266		12395		7947		3336						
	11		11625		2263		13546		8018		3449						
	12		11968		2263		16163		7477		3547						
	13		12039		2262		17995		7718		3720						
	14		12025		2262		20142		7691		4059						
	15		11773		2262		21501		8040		4570						
	16		11122		2263		22703		8740		4801						
	17		9792		2263		24919		8130		4796						
	18		7555		2262		25256		9581		4999						
	19		3938		2261		26136		11019		4903						
	20		2540		2264		26180		11146		4849						
	21		2876		2265		25279		10612		4685						
	22		2776		2261		23561		10314		4458						
	23		2624		2262		21641		9210		3943						
	24		2590		2263		18831		8993		3389						
