07/30/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		968		390		233		438		3482		2		0		
	2		970		389		233		431		3289		2		0		
	3		972		391		232		395		3060		2		0		
	4		973		389		232		395		2958		0		0		
	5		974		390		232		396		2898		0		0		
	6		973		393		230		475		2695		0		0		
	7		970		387		228		485		2485		687		0		
	8		967		397		227		466		2096		3985		41		
	9		962		412		229		460		1879		6687		192		
	10		960		409		225		448		1512		8357		336		
	11		957		404		226		443		1086		9034		481		
	12		953		410		225		444		841		9422		488		
	13		950		415		225		458		833		9737		509		
	14		946		413		223		460		1032		9425		479		
	15		944		412		223		465		1419		8974		456		
	16		944		415		226		477		1861		8656		310		
	17		944		417		228		521		2325		7676		169		
	18		946		414		230		532		2754		6169		136		
	19		948		417		229		537		3082		3533		142		
	20		949		416		231		552		3349		751		3		
	21		951		414		232		539		3518		172		0		
	22		954		413		231		500		3244		173		0		
	23		955		413		231		484		3141		171		0		
	24		958		413		231		464		2991		1		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5513		2271		8557		6675		4011						
	2		5314		2268		7250		6683		3968						
	3		4088		2266		7590		6668		3825						
	4		4947		2266		6442		6484		3670						
	5		4890		2266		6413		6512		3811						
	6		4766		2267		6900		7099		3884						
	7		5242		2266		7278		7438		3955						
	8		8179		2267		6549		6241		3971						
	9		10821		2268		6533		4899		3466						
	10		12247		2270		6934		3719		3301						
	11		12631		2269		7700		3301		3354						
	12		12783		2268		8451		3265		3420						
	13		13127		2270		8918		3580		3458						
	14		12978		2271		9567		4473		3623						
	15		12893		2272		10441		5216		3507						
	16		12889		2271		11005		5801		3694						
	17		12280		2270		11344		6550		4221						
	18		11181		2269		11953		7116		4929						
	19		8888		2269		13073		8195		5118						
	20		6251		2269		13658		9144		5469						
	21		5826		2270		12985		9695		5356						
	22		5515		2270		12318		9418		4923						
	23		5395		2271		10274		9022		4654						
	24		5058		2272		8670		8598		4265						
