06/18/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		867		326		185		306		2992		0		0		
	2		868		325		185		306		2835		0		0		
	3		868		325		185		306		2694		0		0		
	4		864		326		185		306		2450		0		0		
	5		830		330		185		306		1943		0		0		
	6		834		337		180		305		1519		10		0		
	7		836		351		173		315		1207		1919		63		
	8		831		351		172		293		953		6311		259		
	9		825		352		170		259		917		9059		342		
	10		827		345		167		261		840		10217		365		
	11		825		344		168		261		778		10885		373		
	12		824		344		167		259		737		11182		376		
	13		821		341		169		256		634		11272		375		
	14		793		342		167		293		551		11247		375		
	15		798		341		167		295		621		11080		374		
	16		822		342		172		297		884		10674		371		
	17		821		351		185		308		1583		9985		367		
	18		819		354		181		336		2295		8622		344		
	19		821		353		187		386		2644		5403		245		
	20		826		356		188		387		2942		1289		56		
	21		825		363		187		370		3300		0		0		
	22		830		361		187		320		3451		0		0		
	23		838		348		186		314		3481		0		0		
	24		840		340		187		314		3480		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4676		2270		5898		8993		1865						
	2		4519		2268		5234		8740		1773						
	3		4378		2267		4738		8707		1640						
	4		4131		2267		4350		8883		1630						
	5		3594		2267		4619		9278		1670						
	6		3185		2268		5082		9683		1924						
	7		4864		2268		5339		8657		1854						
	8		9170		2268		4183		6991		1406						
	9		11924		2267		3913		5443		1230						
	10		13022		2267		3921		4513		1228						
	11		13634		2266		3993		3845		1255						
	12		13889		2265		4189		3767		1111						
	13		13868		2265		4731		3343		1299						
	14		13768		2266		5442		3461		1302						
	15		13676		2265		6351		3504		1476						
	16		13562		2264		7238		3351		1964						
	17		13600		2262		7923		3555		2522						
	18		12951		2261		9031		3997		3088						
	19		10039		2263		10437		5659		3898						
	20		6044		2264		12348		7344		4106						
	21		5045		2265		12523		8035		3755						
	22		5149		2265		11695		8204		3263						
	23		5167		2266		10233		8037		2613						
	24		5161		2265		8407		8058		2124						
