11/29/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		883		291		208		156		779		0		0		
	2		884		291		209		156		591		0		0		
	3		885		291		210		157		451		0		0		
	4		887		292		209		155		466		0		0		
	5		890		291		209		173		402		0		0		
	6		889		292		209		179		378		0		0		
	7		887		290		209		215		361		112		0		
	8		887		287		208		180		316		3347		24		
	9		885		289		208		194		277		8362		254		
	10		882		288		208		155		272		9715		370		
	11		882		288		198		146		270		9574		380		
	12		879		281		209		108		283		9417		381		
	13		876		282		210		103		289		9485		380		
	14		875		279		210		107		303		9575		364		
	15		872		281		209		156		257		8917		312		
	16		874		280		208		182		345		4813		163		
	17		878		283		207		228		441		496		0		
	18		884		281		205		245		650		17		0		
	19		887		282		206		247		675		19		0		
	20		889		282		206		246		721		38		0		
	21		891		280		208		224		844		0		0		
	22		890		277		207		197		801		0		0		
	23		889		273		207		181		739		0		0		
	24		889		274		208		160		711		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2280		2264		6020		9097		640						
	2		2096		2264		5970		9101		436						
	3		1953		2265		5759		9117		397						
	4		1968		2266		5726		9123		423						
	5		1922		2266		6303		9122		459						
	6		1903		2267		7203		9251		835						
	7		2037		2266		7879		9549		1713						
	8		4976		2266		7220		8923		1167						
	9		10287		2266		5014		6148		768						
	10		11879		2266		4825		4950		358						
	11		11749		2265		4863		4738		125						
	12		11563		2265		4925		4607		152						
	13		11616		2266		5196		4544		229						
	14		11716		2266		5027		4683		462						
	15		11098		2266		5352		5120		905						
	16		7160		2267		7526		7597		1248						
	17		2620		2267		10705		9563		1914						
	18		2275		2266		11707		10220		2190						
	19		2316		2266		11429		10134		2121						
	20		2374		2265		10807		10221		1830						
	21		2438		2266		9951		10386		1530						
	22		2346		2266		9546		10126		1251						
	23		2260		2266		8667		9533		1067						
	24		2213		2265		7425		9611		853						
