08/20/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		953		359		229		392		3570		0		0		
	2		954		359		229		391		3589		0		0		
	3		956		360		230		391		3117		0		0		
	4		956		363		230		391		2654		0		0		
	5		958		361		230		391		2373		0		0		
	6		959		355		229		401		2288		0		0		
	7		959		354		228		435		2300		391		0		
	8		957		347		226		427		2239		3972		133		
	9		951		355		227		423		2001		8160		396		
	10		924		357		223		381		1760		9739		475		
	11		948		360		224		337		1509		10371		514		
	12		945		354		224		374		1458		10607		527		
	13		941		353		227		385		1558		10616		543		
	14		938		356		232		380		1785		10578		545		
	15		936		359		230		383		2023		10478		543		
	16		937		357		230		395		2351		10099		532		
	17		940		358		230		438		2803		9327		502		
	18		938		348		230		438		3046		7403		451		
	19		938		342		231		483		3589		3123		244		
	20		939		343		234		483		3782		218		2		
	21		945		342		235		444		4071		0		0		
	22		955		349		234		431		4044		0		0		
	23		959		355		234		419		4123		0		0		
	24		960		354		234		378		4022		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5503		2255		7960		6187		3086						
	2		5522		2256		6848		6051		3001						
	3		4098		2256		7559		5908		2942						
	4		4594		2253		6778		5841		2874						
	5		4313		2252		7073		5990		2981						
	6		4232		2251		7491		6561		3280						
	7		4667		2250		8164		7149		3339						
	8		8301		2251		7379		5503		3163						
	9		12513		2252		6138		3239		3009						
	10		13859		2254		6036		2687		2766						
	11		14263		2255		5960		2830		2831						
	12		14489		2256		6093		2987		2922						
	13		14623		2256		7210		2552		3031						
	14		14814		2256		8500		2655		3133						
	15		14952		2257		9891		2761		3279						
	16		14901		2254		11189		3000		3572						
	17		14598		2253		12277		3437		3931						
	18		12854		2253		13720		4162		4309						
	19		8950		2254		15435		5765		4659						
	20		6001		2254		16050		7209		4676						
	21		6037		2254		14389		8008		4695						
	22		6013		2256		13379		7306		4264						
	23		6090		2260		10972		6954		3775						
	24		5948		2261		8573		6971		3497						
