10/04/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		854		246		201		104		684		0		0		
	2		855		247		202		106		636		0		0		
	3		856		247		201		106		648		0		0		
	4		858		249		201		106		478		0		0		
	5		857		252		199		107		346		0		0		
	6		857		249		200		107		400		0		0		
	7		858		248		196		108		420		0		0		
	8		839		248		189		109		263		953		0		
	9		832		247		190		107		201		4258		0		
	10		841		249		193		106		176		6511		0		
	11		851		273		193		105		173		7582		0		
	12		850		281		194		102		180		8586		0		
	13		846		283		189		102		164		9267		0		
	14		820		284		193		102		215		8633		0		
	15		811		279		195		109		218		8171		0		
	16		846		284		197		151		200		7074		0		
	17		845		284		198		164		184		4528		0		
	18		846		275		190		173		192		1475		0		
	19		850		266		184		175		571		145		0		
	20		855		266		186		175		930		1		0		
	21		856		267		199		167		1503		0		0		
	22		857		271		193		131		2438		0		0		
	23		857		267		182		125		2151		0		0		
	24		858		267		183		128		2169		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2063		2266		10280		7111		1090						
	2		2017		2265		9828		6636		1073						
	3		2030		2264		9481		6526		1070						
	4		1873		2264		9591		6325		1056						
	5		1732		2265		9944		6382		1053						
	6		1777		2266		10436		6863		1052						
	7		1812		2264		10991		8067		1191						
	8		2489		2265		11386		8386		1119						
	9		5681		2266		11162		6296		919						
	10		8003		2267		10759		4836		854						
	11		9107		2268		10390		4740		729						
	12		10183		2269		10607		3846		812						
	13		10840		2269		11298		3481		850						
	14		10283		2267		12130		4304		990						
	15		9779		2265		13008		4877		1158						
	16		8868		2265		13927		6039		1455						
	17		6363		2264		16108		6384		1624						
	18		3263		2264		17792		7298		1988						
	19		2171		2265		17998		7491		2325						
	20		2405		2265		17731		7453		2034						
	21		2913		2266		16537		6770		1936						
	22		3818		2266		14471		6561		1695						
	23		3552		2267		13282		6196		1427						
	24		3542		2266		12077		5947		1074						
