08/22/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		899		336		216		291		2624		0		0		
	2		900		333		216		256		2683		0		0		
	3		903		335		217		254		2397		0		0		
	4		904		343		217		255		2247		0		0		
	5		904		345		217		256		2055		0		0		
	6		905		343		217		295		1755		0		0		
	7		905		346		216		304		885		167		0		
	8		903		347		204		266		562		2162		0		
	9		900		348		204		262		227		4834		25		
	10		894		346		203		257		183		6291		165		
	11		889		346		202		254		210		8602		257		
	12		887		318		203		301		517		9400		285		
	13		884		315		204		319		800		9687		170		
	14		882		318		204		320		902		8842		0		
	15		883		341		204		317		889		7528		0		
	16		884		345		204		311		1300		6519		0		
	17		888		345		204		291		2081		5821		0		
	18		891		346		204		305		2639		4273		0		
	19		892		342		204		345		2773		1440		0		
	20		898		341		204		347		3048		27		0		
	21		903		344		205		330		3435		0		0		
	22		903		344		205		321		3477		0		0		
	23		905		344		205		324		3064		0		0		
	24		907		327		205		309		3053		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4320		2253		12777		8816		1727						
	2		4348		2253		11445		8857		1327						
	3		4091		2250		10683		9142		1181						
	4		3926		2252		10026		9178		1109						
	5		3743		2253		9819		9154		1125						
	6		3505		2254		10262		9251		931						
	7		2816		2250		11081		9518		1142						
	8		4317		2245		11313		8878		769						
	9		6700		2245		10662		8263		754						
	10		8268		2245		11655		7702		579						
	11		10636		2249		12363		6684		422						
	12		11882		2251		12882		6416		814						
	13		12368		2254		14175		5846		1304						
	14		11539		2253		16397		5271		2071						
	15		10218		2248		18718		5474		2414						
	16		9557		2249		20093		5753		2620						
	17		9637		2249		20598		5862		2724						
	18		8761		2248		21046		6108		3367						
	19		6124		2247		21779		6949		3768						
	20		4864		2248		21158		7733		3524						
	21		5153		2249		19360		7997		3739						
	22		5235		2250		17258		8328		3374						
	23		4812		2251		15172		8680		2994						
	24		4776		2254		12808		8791		2638						
