10/07/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		852		244		217		106		1900		0		0		
	2		851		241		217		101		1916		0		0		
	3		852		243		216		66		1721		0		0		
	4		854		245		216		106		1640		0		0		
	5		855		246		214		109		1730		0		0		
	6		854		245		198		108		1628		0		0		
	7		853		244		198		108		1586		0		0		
	8		854		246		197		107		1345		992		0		
	9		852		245		196		106		1258		3411		0		
	10		855		247		196		105		1285		6001		0		
	11		856		247		190		99		1246		8095		0		
	12		857		246		194		62		1465		8979		0		
	13		858		245		195		62		1680		9226		0		
	14		858		246		195		59		1809		9094		0		
	15		857		246		196		100		2331		8630		0		
	16		857		247		196		119		2476		7356		0		
	17		859		249		198		135		2304		5554		0		
	18		860		246		198		153		2440		2041		0		
	19		861		245		202		164		2328		63		0		
	20		860		244		212		164		2492		0		0		
	21		861		245		214		164		2661		0		0		
	22		861		246		216		143		2704		0		0		
	23		863		242		215		110		2681		0		0		
	24		864		238		215		105		2277		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3265		2264		10099		6193		1000						
	2		3287		2258		9741		5757		1000						
	3		3062		2256		9578		5655		997						
	4		3012		2256		9770		5186		1000						
	5		3111		2257		9802		5309		996						
	6		2993		2259		10438		5804		1047						
	7		2967		2260		10984		6835		1577						
	8		3654		2261		11503		7175		1456						
	9		5949		2258		11407		5651		1156						
	10		8544		2258		10146		4644		922						
	11		10667		2261		8588		3951		815						
	12		11744		2262		8315		3049		755						
	13		12279		2262		8255		2063		828						
	14		12255		2256		8030		2228		833						
	15		12370		2253		8158		2093		845						
	16		11326		2253		8809		2674		1031						
	17		9430		2254		9779		3701		1244						
	18		6115		2256		11714		5037		2045						
	19		3892		2257		13630		6039		2233						
	20		3921		2257		13233		6802		2119						
	21		4072		2257		12496		6629		2102						
	22		4122		2258		11622		6611		1952						
	23		4082		2257		10848		6393		1361						
	24		3683		2258		10153		6110		1243						
