07/28/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		914		326		212		284		3836		0		0		
	2		915		307		212		278		3642		0		0		
	3		873		298		213		279		3597		0		0		
	4		899		300		213		278		3195		0		0		
	5		892		306		213		278		3008		0		0		
	6		897		314		212		288		2808		0		0		
	7		897		328		212		290		2207		932		15		
	8		875		330		210		283		1712		5191		196		
	9		884		331		209		278		1413		8788		349		
	10		885		320		208		244		1174		10027		369		
	11		871		315		208		283		901		10741		368		
	12		879		318		207		289		831		10709		369		
	13		835		347		207		297		822		10773		377		
	14		884		354		208		295		877		10799		384		
	15		870		352		208		304		1082		10931		378		
	16		889		347		208		308		1294		10503		375		
	17		889		363		207		332		1962		9745		364		
	18		890		367		209		344		2621		8408		338		
	19		893		367		209		390		3069		4989		241		
	20		897		365		211		389		3075		880		52		
	21		899		364		211		371		3245		0		15		
	22		902		363		208		367		3405		0		16		
	23		904		346		208		319		3541		0		16		
	24		907		336		209		296		3553		0		16		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5555		1097		9402		7659		1882						
	2		5333		1096		8817		7434		1490						
	3		5257		1096		7583		7928		1392						
	4		4867		1097		7705		7645		1355						
	5		4670		1098		7715		7754		1432						
	6		4512		1096		7916		8220		1719						
	7		4779		1094		8646		7640		2131						
	8		8556		1093		7943		6194		1486						
	9		12161		1094		7097		4603		1119						
	10		13202		1094		7249		3679		1102						
	11		13668		1096		7548		3305		1108						
	12		13610		1097		7968		3293		1369						
	13		13654		1110		9257		2866		1696						
	14		13786		1119		11144		2173		2032						
	15		14127		1107		13133		1303		2442						
	16		13934		1098		14667		1435		2785						
	17		13857		1097		15800		1450		3298						
	18		13258		1096		17025		1968		3528						
	19		10378		1094		18540		3459		3902						
	20		6005		1095		19767		4839		4644						
	21		5089		1095		18948		5835		4230						
	22		5222		1094		17635		5719		3781						
	23		5296		1094		14648		7003		2609						
	24		5304		1096		11978		7520		2035						
