12/27/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		972		320		242		229		58		0		0		
	2		971		321		242		228		49		0		0		
	3		972		322		242		227		33		0		0		
	4		972		322		243		227		36		0		0		
	5		972		314		242		227		25		0		0		
	6		972		312		241		228		17		0		0		
	7		972		327		240		425		15		0		0		
	8		969		331		237		473		31		932		0		
	9		968		334		237		472		36		4309		0		
	10		967		335		239		308		22		6439		198		
	11		964		335		241		276		10		6796		310		
	12		964		333		241		282		8		6756		371		
	13		961		334		239		283		35		6760		361		
	14		961		330		241		287		109		6731		342		
	15		961		336		241		289		133		5959		303		
	16		964		338		232		301		70		3462		191		
	17		967		338		241		343		132		596		1		
	18		969		338		243		518		484		0		0		
	19		971		340		243		536		642		0		0		
	20		972		339		244		497		399		0		0		
	21		971		335		244		491		314		0		0		
	22		973		332		244		388		177		0		0		
	23		973		319		243		326		153		0		0		
	24		974		320		243		245		143		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1801		2263		7969		7717		2132						
	2		1817		2264		7420		7396		2137						
	3		1814		2265		7321		7162		2079						
	4		1816		2264		7198		7222		2060						
	5		1794		2264		7422		7572		2088						
	6		1785		2266		8131		8160		2167						
	7		1994		2266		8665		8907		2529						
	8		2989		2266		8951		8477		2556						
	9		6367		2265		7655		7048		1981						
	10		8519		2264		6854		5604		1850						
	11		8950		2264		6742		5294		1797						
	12		8974		2263		6556		5015		1776						
	13		8993		2262		6479		4844		1705						
	14		9020		2262		6324		4859		1765						
	15		8236		2263		6670		5774		1824						
	16		5565		2263		7939		7368		2083						
	17		2625		2263		9378		9293		2801						
	18		2558		2264		10790		10034		3187						
	19		2738		2264		10306		10627		3191						
	20		2456		2263		10114		10555		3318						
	21		2360		2264		9871		10278		3233						
	22		2119		2264		9814		9596		2989						
	23		2018		2263		9214		9332		2473						
	24		1929		2264		8526		8825		2132						
