10/26/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		916		342		230		245		654		0		0		
	2		917		342		230		243		739		0		0		
	3		919		339		230		210		666		0		0		
	4		920		342		231		211		658		0		0		
	5		922		344		231		210		630		0		0		
	6		923		338		230		244		603		0		0		
	7		922		337		222		401		544		0		0		
	8		920		349		226		416		216		745		0		
	9		919		357		228		275		146		4271		73		
	10		913		357		229		260		102		7071		250		
	11		903		359		223		259		94		7735		362		
	12		913		354		224		258		110		7563		360		
	13		910		358		225		274		102		7477		349		
	14		908		361		225		287		127		7558		347		
	15		906		367		224		311		204		7544		348		
	16		904		370		224		341		310		7212		338		
	17		904		368		225		411		601		5065		274		
	18		906		369		226		535		853		1208		46		
	19		911		366		228		526		925		10		0		
	20		915		376		232		532		995		0		0		
	21		916		372		232		487		1069		0		0		
	22		916		362		232		367		1057		0		0		
	23		916		340		232		286		1027		0		0		
	24		917		327		232		254		975		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2375		2269		9523		7456		2372						
	2		2473		2269		8295		7626		2136						
	3		2366		2271		8229		7072		2052						
	4		2364		2271		8135		6768		2061						
	5		2339		2269		8736		6480		2039						
	6		2340		2269		9129		6936		2331						
	7		2427		2268		9988		7979		2711						
	8		2872		2268		10699		8046		2717						
	9		6271		2268		9793		6338		2382						
	10		9196		2267		8966		5221		1998						
	11		9951		2266		9123		4988		2030						
	12		9796		2266		9518		5335		2250						
	13		9707		2266		9874		5748		2442						
	14		9824		2266		10890		5996		2583						
	15		9907		2265		11901		6297		2539						
	16		9701		2266		13006		6453		2765						
	17		7851		2267		14884		7009		2915						
	18		4145		2267		17117		7828		3199						
	19		2968		2267		17724		8051		3267						
	20		3052		2267		16614		8381		3233						
	21		3078		2268		15179		8457		2933						
	22		2936		2269		13571		8338		2758						
	23		2801		2269		11745		7791		2582						
	24		2707		2270		9950		7499		2500						
