01/29/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		894		334		225		223		2268		0		0		
	2		897		335		225		220		2250		0		0		
	3		897		334		225		215		2640		0		0		
	4		897		339		225		213		2708		0		0		
	5		896		336		224		225		2418		0		0		
	6		896		342		223		248		2259		0		0		
	7		898		356		222		309		2313		7		0		
	8		896		359		222		278		1581		1518		0		
	9		893		342		213		233		1189		4844		0		
	10		890		326		214		226		1289		5952		0		
	11		889		320		217		223		1056		6504		9		
	12		887		333		218		208		797		6956		83		
	13		885		345		221		205		1593		6955		88		
	14		883		351		221		206		1931		6992		87		
	15		883		356		217		205		1949		6195		88		
	16		884		354		216		221		1213		4611		71		
	17		883		365		219		240		1153		2152		12		
	18		881		364		223		275		957		51		0		
	19		878		360		223		331		953		3		0		
	20		880		368		228		336		825		3		0		
	21		877		363		228		304		766		2		0		
	22		877		367		227		278		802		2		0		
	23		876		359		227		225		861		2		0		
	24		874		354		227		217		672		2		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3944		2274		5709		8075		1314						
	2		3927		2274		5081		8098		1302						
	3		4311		2274		4550		7773		1378						
	4		4382		2273		4610		7661		1350						
	5		4099		2272		5222		7891		1384						
	6		3968		2274		6085		8544		1688						
	7		4105		2275		7261		9080		2518						
	8		4854		2275		7515		9203		2399						
	9		7714		2274		6820		7266		1503						
	10		8897		2274		6141		5689		1362						
	11		9218		2275		5701		4650		1268						
	12		9482		2275		5319		4059		1288						
	13		10292		2275		4953		3342		1258						
	14		10671		2276		4682		3564		1366						
	15		9893		2276		4948		4345		1527						
	16		7570		2275		5713		6460		1928						
	17		5024		2273		7546		8255		2251						
	18		2751		2273		9331		10026		3023						
	19		2748		2273		9656		10629		2928						
	20		2640		2272		9502		10535		2904						
	21		2540		2272		9080		10636		2551						
	22		2553		2274		8484		10253		2236						
	23		2550		2276		7738		9925		1599						
	24		2346		2279		7374		9091		1418						
