07/09/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		899		308		221		371		4383		0		0		
	2		900		307		221		366		4223		0		0		
	3		904		307		221		350		3899		0		0		
	4		906		309		221		353		3694		0		0		
	5		907		309		221		351		3542		0		0		
	6		908		310		221		378		3219		0		0		
	7		907		313		222		382		3023		1543		57		
	8		904		315		222		370		2511		5918		277		
	9		896		316		222		329		1953		8949		363		
	10		894		313		219		361		1422		10327		369		
	11		891		308		220		369		989		10934		372		
	12		889		301		220		372		836		11210		374		
	13		886		312		219		372		755		11305		371		
	14		880		314		219		370		707		11242		367		
	15		883		312		219		375		922		11095		362		
	16		872		306		216		376		1193		10720		365		
	17		871		315		213		381		1491		9984		355		
	18		886		314		209		403		2012		8720		336		
	19		887		313		221		428		2399		5566		266		
	20		887		314		222		433		2404		1497		70		
	21		895		319		220		388		2799		47		0		
	22		902		321		220		351		3337		0		0		
	23		902		315		220		335		3395		0		0		
	24		905		312		221		336		3454		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6152		2271		6259		8867		1845						
	2		6003		2270		5195		9050		1515						
	3		5645		2269		4763		9049		1406						
	4		5457		2270		4359		9107		1402						
	5		5307		2269		4713		8959		1377						
	6		5001		2269		4867		9615		1576						
	7		6289		2267		5179		8594		1788						
	8		10319		2265		4948		6184		1361						
	9		12954		2266		5136		4151		1171						
	10		13864		2267		4978		3670		1179						
	11		14077		2265		5235		3879		1183						
	12		14198		2263		5839		4027		1301						
	13		14221		2263		7310		3587		1654						
	14		14106		2264		8861		3835		1920						
	15		14161		2266		10475		3843		2165						
	16		14067		2267		12227		3892		2460						
	17		13638		2268		13781		3988		2876						
	18		12942		2270		15126		4377		3170						
	19		10293		2271		17462		4836		3584						
	20		5979		2270		19043		6222		4078						
	21		4663		2269		18300		7010		3754						
	22		5073		2270		16546		7035		3314						
	23		5131		2269		12991		8588		2520						
	24		5179		2270		10327		8917		1940						
