09/06/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		920		336		204		138		1026		0		0		
	2		921		336		205		127		1019		0		0		
	3		922		327		205		133		945		0		0		
	4		922		323		205		134		658		0		0		
	5		924		324		206		131		605		0		0		
	6		923		326		206		131		665		0		0		
	7		926		332		205		131		676		175		0		
	8		926		330		206		127		513		3647		111		
	9		921		332		206		84		358		8714		308		
	10		915		331		207		84		292		10774		361		
	11		912		332		206		84		281		11542		378		
	12		907		332		206		104		342		11775		382		
	13		905		335		204		130		405		11831		379		
	14		903		335		202		133		395		11866		337		
	15		902		334		202		149		427		11689		342		
	16		901		334		202		149		513		11185		357		
	17		901		337		202		174		677		10107		319		
	18		903		336		203		214		1015		7095		232		
	19		906		334		203		215		1533		1889		52		
	20		910		323		204		215		1947		97		0		
	21		912		285		203		215		2143		64		0		
	22		913		282		203		176		2115		67		0		
	23		913		273		202		169		2307		0		0		
	24		914		258		204		158		2861		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2588		2263		12363		7716		933						
	2		2564		2261		11151		7521		914						
	3		2499		2261		10032		7695		912						
	4		2209		2262		9835		7374		920						
	5		2146		2261		9298		7648		915						
	6		2197		2260		9355		7746		922						
	7		2400		2260		9414		7929		924						
	8		5591		2261		8280		7070		494						
	9		10731		2263		7711		4394		-9						
	10		12908		2264		7266		3208		27						
	11		13710		2264		7462		3073		196						
	12		14040		2262		8338		3031		493						
	13		14187		2262		9415		3228		819						
	14		14176		2263		11188		3328		987						
	15		14053		2262		12922		3932		1164						
	16		13668		2262		14826		4587		1282						
	17		12784		2262		16569		4878		1891						
	18		10219		2262		18712		5281		3095						
	19		5327		2261		21504		6198		3825						
	20		3694		2260		20468		7496		3959						
	21		3824		2260		18720		7765		3712						
	22		3748		2261		17214		8251		2515						
	23		3821		2263		14911		7994		1875						
	24		4327		2262		12711		7608		1463						
