08/01/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		919		238		209		172		3623		0		0		
	2		922		232		210		134		3582		0		0		
	3		921		234		210		131		3198		0		0		
	4		921		234		210		139		2702		0		0		
	5		922		234		210		141		2297		0		0		
	6		923		235		210		177		1962		0		0		
	7		923		236		208		175		1758		890		0		
	8		896		235		199		168		1706		5508		6		
	9		876		232		199		126		1581		9188		136		
	10		875		233		199		126		1430		10861		305		
	11		872		245		199		121		1099		11608		375		
	12		869		248		199		121		866		11738		199		
	13		874		246		199		172		878		12113		266		
	14		874		233		198		184		1181		11928		98		
	15		873		233		197		189		1590		11674		32		
	16		874		239		197		217		2075		11347		0		
	17		875		245		196		251		2551		10754		0		
	18		878		266		197		271		3156		9421		0		
	19		913		273		196		281		3194		5289		0		
	20		918		273		200		285		3005		815		0		
	21		921		269		187		244		3271		0		0		
	22		925		271		182		217		3479		0		0		
	23		926		266		190		203		3426		0		0		
	24		929		262		193		187		3046		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5139		2264		11793		6692		806						
	2		5059		2264		10489		6947		591						
	3		4690		2265		9939		6710		612						
	4		4197		2265		9378		6885		579						
	5		3790		2262		9501		6741		572						
	6		3494		2265		9902		7015		263						
	7		4057		2266		10159		5789		305						
	8		8456		2267		7988		3684		370						
	9		12235		2266		7465		1546		66						
	10		13961		2264		7228		538		45						
	11		14508		2264		7287		559		171						
	12		14241		2265		8298		1220		42						
	13		14745		2267		8426		1512		356						
	14		14675		2265		9624		1963		472						
	15		14798		2265		10729		2380		678						
	16		14950		2266		12067		2180		1163						
	17		14869		2262		12729		3015		1543						
	18		14285		2265		13784		3447		2387						
	19		10421		2267		16162		4742		3233						
	20		5631		2268		18617		6114		3324						
	21		4833		2267		18603		6269		2780						
	22		5030		2266		17257		6207		2351						
	23		4975		2265		15151		6639		1452						
	24		4593		2266		13342		6605		1096						
