03/28/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		949		294		233		433		2044		0		0		
	2		949		297		233		399		2170		0		0		
	3		949		299		232		400		2143		0		0		
	4		949		298		233		403		1994		0		0		
	5		950		296		232		440		1857		0		0		
	6		950		288		232		444		1802		0		0		
	7		951		285		232		480		1602		8		0		
	8		951		280		223		442		1592		1879		0		
	9		950		276		221		418		1861		6196		43		
	10		948		268		221		385		2239		8354		188		
	11		946		268		223		385		2457		9227		68		
	12		946		265		223		385		2669		9574		84		
	13		948		264		222		385		2988		8693		95		
	14		947		257		226		384		2995		8475		274		
	15		945		241		226		387		3482		7857		458		
	16		944		248		227		385		3424		8022		462		
	17		945		254		227		388		3288		7661		455		
	18		945		253		228		434		2874		6030		399		
	19		947		253		229		442		2644		1711		127		
	20		947		243		232		599		2321		0		0		
	21		946		242		235		631		2231		0		0		
	22		947		249		236		630		2340		0		0		
	23		949		252		237		461		2722		0		0		
	24		949		255		237		428		3085		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3953		2257		4310		6515		3515						
	2		4048		2266		4121		5902		3469						
	3		3074		2267		5051		5584		3449						
	4		3877		2269		4071		5674		3421						
	5		3775		2269		4210		5967		3504						
	6		3716		2267		4718		6697		3781						
	7		3558		2269		5492		8249		4048						
	8		5367		2268		5824		7377		3867						
	9		9965		2269		4558		3971		3481						
	10		12603		2267		3659		1755		3211						
	11		13574		2265		3424		474		3028						
	12		14146		2265		3125		-313		3057						
	13		13595		2265		2987		-27		2974						
	14		13558		2265		2956		-192		3037						
	15		13596		2267		2890		-8		2918						
	16		13712		2266		3139		30		2970						
	17		13218		2268		3592		889		3093						
	18		11163		2268		4317		2458		3528						
	19		6353		2268		5703		6479		3742						
	20		4342		2268		6651		8864		4094						
	21		4285		2266		6657		8946		4160						
	22		4402		2265		6339		8451		3824						
	23		4621		2267		5831		7172		3553						
	24		4954		2269		4663		6414		3516						
