10/14/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1013		279		203		181		915		0		0		
	2		1015		277		203		180		825		0		0		
	3		1016		279		204		180		746		0		0		
	4		1016		280		204		181		756		0		0		
	5		1017		281		203		186		786		0		0		
	6		1018		289		202		190		668		0		0		
	7		1018		294		196		189		361		0		0		
	8		1021		295		195		183		332		1421		20		
	9		1015		297		194		175		202		5720		200		
	10		1011		298		192		175		205		8090		326		
	11		1008		300		191		176		374		8864		299		
	12		1003		303		180		176		352		9229		295		
	13		1004		302		173		178		345		9486		323		
	14		1003		300		165		188		465		9507		344		
	15		985		278		165		223		466		9191		326		
	16		982		272		167		222		506		8959		309		
	17		983		239		170		225		450		6895		225		
	18		941		233		180		225		434		2216		61		
	19		924		232		178		226		551		41		0		
	20		992		235		186		227		743		0		0		
	21		999		234		187		192		905		0		0		
	22		1001		248		187		182		1041		0		0		
	23		1002		256		188		185		814		0		0		
	24		1004		250		187		184		736		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2565		1125		8747		9410		1525						
	2		2463		1126		7873		9489		1171						
	3		2391		1125		7276		9441		1022						
	4		2397		1126		6958		9470		936						
	5		2429		1126		7498		9153		1001						
	6		2343		1127		8035		9449		1236						
	7		2032		1128		8428		10265		1823						
	8		3295		1128		8997		9629		1806						
	9		7606		1129		7846		7608		1078						
	10		10226		1127		7759		6554		596						
	11		11187		1126		8057		6177		488						
	12		11522		1126		8494		6185		730						
	13		11799		1126		9984		5901		823						
	14		11973		1125		11569		6255		921						
	15		11642		1124		13723		6123		1458						
	16		11464		1125		15830		5943		1818						
	17		9379		1125		18040		6356		2346						
	18		4520		1125		21351		7551		2664						
	19		2164		1125		21732		8272		2907						
	20		2344		1126		19671		8887		2925						
	21		2468		1126		16974		9515		2753						
	22		2629		1126		15030		9458		2397						
	23		2408		1129		13180		9283		2186						
	24		2336		1129		11386		9507		1518						
