09/16/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		917		312		212		169		1879		0		0		
	2		918		312		212		168		1882		0		0		
	3		920		312		213		164		1805		0		0		
	4		921		311		213		163		1628		0		0		
	5		884		315		213		163		1463		0		0		
	6		866		327		212		164		1337		0		0		
	7		868		342		212		166		1149		36		0		
	8		867		342		211		166		907		1771		8		
	9		865		347		202		165		847		5289		115		
	10		859		344		195		163		768		7645		209		
	11		854		344		194		162		636		8936		242		
	12		849		341		193		163		545		9552		274		
	13		842		344		193		163		524		9785		300		
	14		839		344		189		188		578		9561		324		
	15		839		342		182		195		648		9254		325		
	16		838		343		178		199		697		8478		300		
	17		869		346		185		238		909		6747		226		
	18		893		344		196		247		1198		3517		106		
	19		887		341		200		239		1524		538		0		
	20		879		340		200		238		2062		0		0		
	21		878		339		203		230		2327		0		0		
	22		879		342		203		227		2325		0		0		
	23		889		327		203		192		2173		0		0		
	24		893		316		203		186		1949		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3450		2242		9781		7898		1106						
	2		3458		2239		8687		7858		995						
	3		3387		2240		8365		7377		984						
	4		3210		2240		8281		7258		937						
	5		3010		2241		8562		7332		933						
	6		2878		2241		8826		8018		1047						
	7		2764		2240		8963		9265		1268						
	8		4120		2241		9088		8848		1140						
	9		7670		2241		8093		7278		870						
	10		10101		2243		6882		6529		777						
	11		11324		2245		7018		5742		635						
	12		11897		2243		7391		5911		628						
	13		12142		2236		8487		6281		635						
	14		12037		2233		10353		6342		931						
	15		11797		2232		12010		6864		1253						
	16		11091		2233		13638		7476		1676						
	17		9629		2234		14790		7992		2627						
	18		6676		2236		15980		9588		2974						
	19		3810		2238		16999		9876		3461						
	20		3624		2239		16590		9752		3213						
	21		3905		2241		15145		9587		2793						
	22		3905		2242		13834		9496		1913						
	23		3727		2241		12264		8844		1773						
	24		3491		2241		11007		8432		1322						
