02/06/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		916		316		221		103		811		0		0		
	2		915		317		221		101		804		0		0		
	3		914		319		221		100		978		0		0		
	4		916		321		221		99		853		0		0		
	5		916		325		221		99		900		0		0		
	6		916		326		221		116		1029		0		0		
	7		917		327		221		119		1132		37		0		
	8		918		324		221		115		1084		2932		45		
	9		917		324		220		90		951		8057		214		
	10		932		324		219		96		983		9478		251		
	11		958		321		217		82		852		9587		252		
	12		960		315		217		78		707		8773		251		
	13		964		313		219		81		494		8872		251		
	14		966		312		219		80		383		8461		251		
	15		970		312		212		77		331		8876		248		
	16		968		320		208		78		343		8192		202		
	17		970		328		220		146		392		3507		75		
	18		971		328		222		183		619		148		0		
	19		972		327		223		184		756		0		0		
	20		976		324		223		184		743		0		0		
	21		977		321		223		138		821		0		0		
	22		979		319		223		131		965		0		0		
	23		981		322		223		131		1225		0		0		
	24		981		323		222		124		1220		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2343		1144		6993		9631		755						
	2		2315		1144		6623		9459		547						
	3		2488		1145		6091		9383		530						
	4		2380		1145		6069		9454		482						
	5		2414		1145		6394		9272		489						
	6		2562		1145		6605		9481		596						
	7		2725		1145		7085		9506		955						
	8		5370		1144		6135		8424		649						
	9		10617		1144		4154		5112		291						
	10		12238		1144		2925		3904		18						
	11		12313		1144		2798		2821		51						
	12		11323		1144		2738		3003		28						
	13		11211		1145		2713		2753		24						
	14		10685		1144		2870		3170		25						
	15		11005		1145		3475		3011		-48						
	16		10439		1145		4428		3748		1						
	17		5909		1145		6229		7053		737						
	18		2509		1145		9223		8999		1570						
	19		2422		1145		9971		9593		1605						
	20		2408		1145		10027		9444		1303						
	21		2445		1145		9627		9497		1090						
	22		2569		1146		9238		9165		913						
	23		2835		1145		8014		9238		655						
	24		2843		1145		7253		8951		596						
