10/31/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		920		351		234		210		2407		0		0		
	2		921		351		235		215		2411		0		0		
	3		920		349		235		218		2200		0		0		
	4		921		334		235		218		2102		0		0		
	5		920		312		232		200		2028		0		0		
	6		922		311		233		220		1934		0		0		
	7		921		313		232		396		1660		0		0		
	8		908		317		232		445		1337		323		0		
	9		919		328		227		309		1044		2218		56		
	10		917		349		228		286		854		3988		249		
	11		916		357		231		281		822		4749		322		
	12		915		348		235		266		717		5294		331		
	13		889		361		227		263		558		5663		324		
	14		910		365		225		270		488		5896		322		
	15		913		381		224		307		376		5780		313		
	16		914		384		224		290		332		5431		287		
	17		913		383		233		442		252		3456		201		
	18		914		383		234		488		231		751		17		
	19		919		383		235		487		244		0		0		
	20		920		385		236		490		341		0		0		
	21		921		381		228		453		418		0		0		
	22		923		371		227		422		474		0		0		
	23		923		361		227		364		626		0		0		
	24		923		360		227		264		740		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3726		2266		8455		4991		1970						
	2		4133		2266		7460		4956		1824						
	3		3922		2266		7317		4882		1760						
	4		3810		2266		7402		4794		1778						
	5		3691		2266		7320		5205		1929						
	6		3619		2267		8325		5660		2027						
	7		3522		2267		9666		6896		2100						
	8		3562		2266		10600		7388		2368						
	9		5101		2267		10071		6981		1867						
	10		6871		2267		9219		6209		1735						
	11		7680		2266		8679		5864		1638						
	12		8111		2266		8143		5625		1741						
	13		8291		2266		7950		5335		1794						
	14		8480		2264		7830		5158		1861						
	15		8298		2264		7623		5437		1820						
	16		7864		2264		8094		5449		1861						
	17		5881		2264		9461		6470		1965						
	18		3023		2265		11674		7561		2151						
	19		2268		2266		12700		7942		2421						
	20		2372		2265		11815		8093		2665						
	21		2401		2265		11802		7748		2441						
	22		2417		2264		11342		7588		2287						
	23		2502		2265		10349		6872		2163						
	24		2514		2263		9202		6530		1961						
