07/15/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		966		229		165		462		3125		0		0		
	2		967		228		165		453		3047		0		0		
	3		968		227		166		417		2801		0		0		
	4		970		226		166		416		2581		0		0		
	5		971		227		165		414		2316		0		0		
	6		971		228		164		416		1991		0		0		
	7		971		231		166		438		1615		656		32		
	8		968		233		166		433		1395		3161		211		
	9		964		232		167		430		820		5762		375		
	10		962		233		167		430		533		7385		444		
	11		960		232		164		473		382		8104		464		
	12		958		227		166		481		476		8594		474		
	13		956		218		163		509		723		8815		471		
	14		955		217		163		527		1016		8728		462		
	15		954		217		162		562		1559		8372		334		
	16		955		216		162		588		1850		7748		222		
	17		956		215		161		595		2165		7186		228		
	18		957		215		162		602		2701		5925		314		
	19		1037		217		162		637		3110		3304		247		
	20		960		224		162		636		3417		659		43		
	21		918		228		162		594		3535		0		0		
	22		918		225		162		545		3456		0		0		
	23		940		223		162		486		3071		0		0		
	24		943		214		162		476		2724		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4913		2271		8351		8092		4283						
	2		4860		2273		7191		7806		4223						
	3		4578		2273		6114		8094		4146						
	4		4359		2272		5654		7947		4148						
	5		4093		2273		5546		8069		4162						
	6		3773		2272		5813		8193		4272						
	7		4112		2272		5893		8280		4203						
	8		6566		2273		5295		7329		4175						
	9		8753		2274		5328		6545		4105						
	10		10155		2270		5823		6112		4179						
	11		10780		2269		6601		6263		4406						
	12		11376		2270		7393		6606		4492						
	13		11855		2270		8182		6584		4815						
	14		12069		2272		9973		5871		4983						
	15		12160		2274		11216		6014		5065						
	16		11742		2275		12849		6091		5086						
	17		11506		2272		13942		5990		5229						
	18		10877		2274		14452		6377		5272						
	19		8714		2273		14776		7783		5569						
	20		6101		2270		15026		8773		5787						
	21		5438		2269		14690		9131		5517						
	22		5305		2269		14000		8939		5190						
	23		4882		2271		12133		8682		5032						
	24		4519		2272		10343		8595		4677						
