10/18/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		770		237		202		109		3297		0		0		
	2		769		237		206		103		3442		0		0		
	3		768		235		207		102		3815		0		0		
	4		768		234		207		102		3800		0		0		
	5		769		228		207		102		3392		0		0		
	6		770		196		206		116		3506		0		0		
	7		771		195		205		153		3619		0		0		
	8		770		195		199		115		3763		1412		0		
	9		767		201		200		111		4132		6046		30		
	10		768		210		201		107		4144		9209		0		
	11		767		213		200		97		4028		10007		0		
	12		766		202		203		95		3443		10140		0		
	13		766		222		205		90		3394		10380		0		
	14		765		225		206		74		3444		10280		0		
	15		765		214		208		94		3619		10448		0		
	16		765		197		208		91		3941		10156		0		
	17		763		201		208		107		4082		7646		0		
	18		763		200		208		204		4144		2444		0		
	19		764		198		207		209		4101		45		0		
	20		765		213		208		207		3963		0		0		
	21		765		209		207		193		3866		0		0		
	22		769		214		206		190		3405		0		0		
	23		769		215		206		136		2724		0		0		
	24		770		209		206		101		2247		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4578		1137		7889		6009		1086						
	2		4690		1136		7519		6380		637						
	3		5083		1136		7004		6171		615						
	4		5078		1135		7271		6027		597						
	5		4672		1137		8173		5789		685						
	6		4724		1137		9721		4977		957						
	7		4916		1137		10098		5992		1319						
	8		6264		1137		9963		6272		1349						
	9		11239		1138		7411		4338		1226						
	10		14555		1138		6505		2839		409						
	11		15327		1139		5737		2851		64						
	12		14854		1140		5425		2847		64						
	13		15064		1140		4868		2781		139						
	14		14994		1139		4835		2701		50						
	15		15322		1139		5215		2031		44						
	16		15400		1139		5831		1487		157						
	17		13187		1139		7305		1784		669						
	18		8217		1139		9639		4845		1577						
	19		5549		1139		12467		5896		1989						
	20		5314		1138		12334		6133		2190						
	21		5209		1138		11450		6818		1713						
	22		4756		1138		11311		6582		1462						
	23		4041		1139		10580		6582		1370						
	24		3504		1139		9946		6594		1149						
