07/16/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		898		347		229		329		3487		0		0		
	2		899		343		229		327		3374		0		0		
	3		900		347		229		328		3062		0		0		
	4		901		344		229		328		2525		0		0		
	5		902		340		228		333		2260		0		0		
	6		901		345		228		337		2063		0		0		
	7		898		361		228		332		1911		1233		10		
	8		894		363		227		331		1620		5530		222		
	9		890		365		222		334		1336		8764		321		
	10		887		355		217		334		1052		10122		357		
	11		884		346		215		316		1017		10814		366		
	12		879		357		219		338		1006		11118		364		
	13		878		357		218		340		1123		11324		361		
	14		876		359		218		338		1365		11291		359		
	15		876		358		218		337		1585		11153		357		
	16		876		362		220		340		1845		10759		354		
	17		876		375		221		364		2219		10053		338		
	18		875		372		221		404		2543		8637		311		
	19		878		373		222		403		2773		5292		220		
	20		883		373		222		393		3058		1134		45		
	21		887		362		219		400		3567		28		0		
	22		892		357		221		361		3845		0		0		
	23		893		352		207		332		3811		0		0		
	24		896		349		216		321		3522		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5246		2264		7375		9000		2047						
	2		5155		2263		6290		8901		1890						
	3		4849		2264		5618		9022		1700						
	4		4318		2264		5710		9067		1570						
	5		4037		2263		5998		9012		1649						
	6		3848		2263		6340		9272		2035						
	7		4829		2262		6837		8524		2045						
	8		8963		2262		6605		6396		1393						
	9		12144		2263		6686		4185		1101						
	10		13287		2263		6606		3162		1222						
	11		13934		2262		6440		3078		1228						
	12		14265		2264		6752		2939		1300						
	13		14588		2263		7027		3027		1686						
	14		14802		2259		7596		3281		2161						
	15		14884		2261		9117		3281		2265						
	16		14769		2258		10393		3281		2503						
	17		14466		2258		11162		3511		3125						
	18		13462		2259		12426		3674		3863						
	19		10378		2261		14160		5249		3997						
	20		6239		2262		15544		6916		4199						
	21		5442		2263		14638		7638		4256						
	22		5657		2263		12624		8181		4163						
	23		5578		2264		10524		8889		3178						
	24		5308		2265		9200		8473		2643						
