07/14/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		899		398		232		490		1882		0		0		
	2		900		399		232		484		1899		0		0		
	3		903		400		233		479		1926		0		0		
	4		905		398		233		445		1832		0		0		
	5		903		396		233		472		1717		0		0		
	6		903		376		233		477		1594		0		0		
	7		904		354		233		483		1549		1043		13		
	8		902		358		233		466		1408		4750		221		
	9		897		358		233		423		1142		7858		407		
	10		894		354		233		424		862		9047		436		
	11		889		354		233		422		805		10004		422		
	12		886		355		232		467		935		10269		438		
	13		885		354		231		471		1253		10478		468		
	14		885		352		231		471		1569		10477		474		
	15		886		354		230		481		1873		10415		433		
	16		884		353		230		482		2431		10052		469		
	17		885		353		229		493		2675		9348		461		
	18		887		354		230		497		2698		7997		419		
	19		887		354		232		543		2686		4935		307		
	20		888		356		233		544		3057		1203		54		
	21		891		353		231		545		3162		43		0		
	22		892		352		226		525		3196		2		0		
	23		893		345		226		514		3116		0		0		
	24		895		344		226		466		3224		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3901		2271		8382		7671		4169						
	2		3914		2271		6990		7692		3930						
	3		3038		2270		6897		7435		3994						
	4		3813		2270		5589		7179		3870						
	5		3721		2270		5431		7037		3824						
	6		3583		2271		5097		7252		3850						
	7		4579		2272		4370		6962		3738						
	8		8338		2272		3023		5523		3460						
	9		11318		2272		2688		3552		3328						
	10		12250		2271		2892		3099		3457						
	11		13129		2271		3285		2840		3520						
	12		13582		2271		3814		2941		3520						
	13		14140		2271		4419		3092		3630						
	14		14459		2271		5406		3301		3691						
	15		14672		2270		6873		3070		3899						
	16		14901		2269		8250		2959		3898						
	17		14444		2270		9415		3680		3974						
	18		13082		2271		10596		4796		4337						
	19		9944		2271		12014		6724		4796						
	20		6335		2271		13350		8233		5041						
	21		5225		2270		13248		8673		4839						
	22		5193		2270		12629		8159		4491						
	23		5094		2270		10853		7596		4237						
	24		5155		2270		8896		7094		3970						
