07/19/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		976		249		170		386		3566		0		0		
	2		977		247		170		385		3440		0		0		
	3		978		249		169		377		3439		0		0		
	4		978		249		171		376		3259		0		0		
	5		977		250		171		384		2663		0		0		
	6		978		252		171		381		2186		0		0		
	7		978		255		170		419		1847		587		0		
	8		976		258		161		424		1914		3147		0		
	9		973		261		156		434		1976		5251		72		
	10		959		261		158		462		1701		6239		100		
	11		929		261		160		463		1422		6894		86		
	12		924		261		159		464		1321		6883		100		
	13		923		261		161		502		1372		6771		113		
	14		922		259		161		492		1533		7071		122		
	15		921		260		161		533		1785		7540		158		
	16		921		261		162		556		2163		7828		164		
	17		921		260		164		602		2332		6986		170		
	18		922		259		163		596		2184		5512		255		
	19		928		258		163		606		1959		3111		96		
	20		943		256		164		607		2004		681		12		
	21		959		239		168		602		2350		0		0		
	22		967		228		171		517		2957		0		0		
	23		970		225		168		491		3241		0		0		
	24		970		221		169		469		3299		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5315		2267		7536		8553		3761						
	2		5219		2268		6746		8101		3738						
	3		5212		2268		5987		7927		3675						
	4		5033		2269		5599		7711		3675						
	5		4445		2270		5870		8097		3794						
	6		3968		2270		7141		8570		3798						
	7		4256		2271		7671		8983		3727						
	8		6880		2271		7167		8526		3796						
	9		9123		2270		6812		8109		3673						
	10		9880		2269		7273		8084		3596						
	11		10215		2269		7853		8388		3657						
	12		10112		2268		8437		8623		3873						
	13		10103		2267		8752		8957		4235						
	14		10560		2268		10337		8272		4504						
	15		11359		2269		11039		7915		4875						
	16		12056		2269		11342		8316		4924						
	17		11435		2268		12283		8919		5106						
	18		9891		2268		13455		9535		5116						
	19		7121		2268		14821		9999		5546						
	20		4668		2268		15683		10270		5618						
	21		4318		2267		14755		10784		5517						
	22		4841		2267		13373		10510		5079						
	23		5095		2267		11521		9235		4782						
	24		5129		2267		9249		8721		4433						
