07/26/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		912		325		222		312		2330		0		0		
	2		915		325		223		304		2203		0		0		
	3		918		324		222		302		2000		0		0		
	4		921		323		223		303		1715		0		0		
	5		921		321		224		301		1537		0		0		
	6		921		332		224		305		1375		0		0		
	7		918		345		224		304		1290		889		0		
	8		912		348		224		266		1298		5135		114		
	9		905		349		224		263		1066		8612		319		
	10		901		338		215		261		684		9966		367		
	11		897		340		222		261		573		10698		372		
	12		893		345		222		261		552		10960		265		
	13		889		352		220		305		625		11007		190		
	14		891		353		219		307		788		10754		116		
	15		891		355		220		310		918		10665		146		
	16		891		356		220		323		1225		10259		106		
	17		895		366		219		312		1513		9785		0		
	18		894		367		219		317		1843		8340		0		
	19		895		366		220		319		2200		4881		0		
	20		898		359		221		357		2439		962		0		
	21		903		362		221		361		2528		0		0		
	22		908		360		221		324		2704		0		0		
	23		908		348		220		308		3260		0		0		
	24		910		337		213		308		3634		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4078		1098		9138		8723		1605						
	2		3943		1099		7840		9073		1297						
	3		3752		1097		7026		9084		1263						
	4		3462		1094		6828		8939		1192						
	5		3278		1094		6432		9173		1212						
	6		3127		1095		6345		9104		1477						
	7		3837		1095		5661		8556		1571						
	8		8045		1095		4753		6016		1119						
	9		11653		1093		4151		3276		1006						
	10		12692		1094		3751		2834		1025						
	11		13341		1095		3676		3100		890						
	12		13524		1096		4067		3894		789						
	13		13561		1098		4531		4524		1056						
	14		13442		1098		5535		5241		1225						
	15		13488		1099		6611		5426		1917						
	16		13413		1098		8169		5455		2410						
	17		13096		1096		10616		5058		2510						
	18		12085		1096		12692		5248		2865						
	19		9082		1094		15264		5858		3461						
	20		5371		1092		16298		7354		3928						
	21		4356		1095		15649		8009		3843						
	22		4482		1096		14479		8062		3343						
	23		4979		1097		12595		7653		2661						
	24		5384		1097		10197		7615		2215						
