12/11/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		730		338		193		226		271		0		0		
	2		729		338		194		226		347		0		0		
	3		729		341		194		226		769		0		0		
	4		729		338		194		224		1251		0		0		
	5		728		340		193		186		1298		0		0		
	6		729		347		193		255		742		0		0		
	7		728		357		192		307		590		0		0		
	8		695		361		190		306		550		1538		0		
	9		650		363		169		309		774		4050		0		
	10		653		364		168		267		875		5231		123		
	11		649		357		165		248		606		5150		326		
	12		619		348		166		203		610		5174		316		
	13		618		353		168		197		677		5354		388		
	14		616		356		171		243		884		5128		181		
	15		617		359		169		258		1031		4186		154		
	16		619		364		168		294		1262		2378		138		
	17		621		369		170		356		1264		192		0		
	18		621		361		183		376		1078		0		0		
	19		621		362		187		381		1178		0		0		
	20		621		358		192		381		1399		0		0		
	21		620		356		192		346		1625		0		0		
	22		621		359		191		318		1345		0		0		
	23		625		341		191		300		1145		0		0		
	24		547		334		192		273		1232		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1758		478		10914		7171		1615						
	2		1834		478		10918		6526		1466						
	3		2259		478		10734		6367		1137						
	4		2736		477		10413		6094		1087						
	5		2745		492		10752		6163		1310						
	6		2266		519		11168		7157		1871						
	7		2174		616		11662		8495		2462						
	8		3640		742		12014		7744		2449						
	9		6315		870		11445		5615		1964						
	10		7681		995		10557		4734		1677						
	11		7501		1070		10336		4778		1537						
	12		7436		1088		10567		4671		1406						
	13		7755		1084		10779		4558		1138						
	14		7579		1096		11056		4457		1239						
	15		6774		1098		11851		5085		1167						
	16		5223		1098		11798		5729		1966						
	17		2972		1096		12750		7497		2968						
	18		2619		1096		13913		8561		3311						
	19		2729		1097		13542		8905		3155						
	20		2951		1099		13071		8744		3167						
	21		3139		1100		12436		8580		2978						
	22		2834		1100		11513		8830		2620						
	23		2602		1098		10626		8200		2377						
	24		2578		1099		10124		7262		1940						
