09/27/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		966		268		214		114		4855		0		0		
	2		965		269		194		114		5009		0		0		
	3		965		269		193		113		4892		0		0		
	4		964		267		193		114		5040		0		0		
	5		961		272		194		115		4995		0		0		
	6		961		265		213		115		4800		0		0		
	7		960		270		211		123		4600		0		0		
	8		957		274		211		117		4299		1704		0		
	9		953		273		207		116		3968		5766		88		
	10		950		272		201		108		3913		8891		248		
	11		950		269		195		105		3859		10120		285		
	12		950		271		195		85		4112		10520		294		
	13		949		277		202		68		4448		10440		293		
	14		949		281		204		87		4711		10621		295		
	15		947		284		204		113		4910		10364		289		
	16		944		277		211		118		5140		9537		270		
	17		944		288		212		119		5360		7613		196		
	18		946		285		212		138		5183		3447		44		
	19		948		283		210		175		4971		270		0		
	20		953		285		213		175		5042		0		0		
	21		959		283		213		141		5003		0		0		
	22		960		285		212		129		4746		0		0		
	23		960		281		212		129		4490		0		0		
	24		963		278		213		122		4262		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6369		2264		6077		5839		1397						
	2		6512		2265		5468		5731		1212						
	3		6397		2264		5349		5472		1150						
	4		6534		2263		5249		5319		1206						
	5		6498		2263		5282		5648		1279						
	6		6324		2263		6543		5541		1543						
	7		6157		2263		7433		6527		1780						
	8		7420		2264		7873		6348		1639						
	9		11165		2264		6375		5305		1136						
	10		14476		2262		4714		4341		932						
	11		15750		2262		4549		3269		923						
	12		16407		2263		4837		2610		617						
	13		16655		2264		4836		1938		744						
	14		17137		2261		4645		1328		907						
	15		17128		2262		4943		1256		936						
	16		16550		2263		5336		1475		1393						
	17		14868		2261		5929		3015		1618						
	18		10524		2262		7993		5172		2507						
	19		6915		2261		9488		6852		3503						
	20		6617		2262		9795		7552		3170						
	21		6546		2264		9587		7235		2926						
	22		6301		2264		9720		6795		2315						
	23		6044		2264		8828		6308		2121						
	24		5813		2265		7966		6143		1662						
