02/25/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		990		338		232		385		921		0		0		
	2		990		332		233		378		804		0		0		
	3		989		334		233		340		848		0		0		
	4		988		332		233		376		1015		0		0		
	5		988		330		233		382		1050		0		0		
	6		987		330		233		485		867		0		0		
	7		986		327		232		524		936		133		0		
	8		986		324		231		488		901		2986		0		
	9		986		322		223		394		877		7275		9		
	10		984		325		222		342		1108		8884		91		
	11		981		319		224		279		1400		9263		104		
	12		978		304		220		278		1601		9168		86		
	13		976		302		220		276		1930		8979		77		
	14		976		311		224		264		1974		8951		93		
	15		975		318		220		265		2149		8560		237		
	16		973		302		219		319		1979		7281		329		
	17		971		299		220		430		1801		3917		225		
	18		972		299		221		520		1735		458		8		
	19		972		291		230		523		1772		21		0		
	20		971		296		228		524		1965		21		0		
	21		971		296		222		504		1986		0		0		
	22		971		283		224		484		1978		0		0		
	23		972		267		225		435		2017		0		0		
	24		974		272		225		387		2130		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2866		1134		9410		4483		2636						
	2		2737		1134		9420		4425		2417						
	3		1755		1135		10239		4388		2372						
	4		2944		1135		9270		4198		2443						
	5		2983		1135		9469		4386		2692						
	6		2902		1135		10543		4499		3064						
	7		3138		1134		11488		5280		3483						
	8		5916		1134		10580		4301		3328						
	9		10086		1134		8121		2321		2818						
	10		11956		1134		6879		1360		2649						
	11		12570		1133		6148		966		2583						
	12		12635		1132		5776		1019		2556						
	13		12760		1132		5573		1099		2530						
	14		12793		1133		6007		941		2550						
	15		12724		1133		6195		950		2618						
	16		11402		1132		7264		1488		2723						
	17		7863		1132		9622		3401		2946						
	18		4213		1133		12642		5206		3440						
	19		3809		1132		13166		6394		3844						
	20		4005		1132		13169		6166		3562						
	21		3979		1133		12650		6068		3425						
	22		3940		1133		12200		5389		3191						
	23		3916		1134		11303		4748		2861						
	24		3988		1133		10360		4386		2705						
