06/22/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		902		416		216		453		4385		0		0		
	2		902		413		217		457		4517		0		0		
	3		901		418		218		455		4281		0		0		
	4		902		420		218		452		3775		0		0		
	5		902		420		217		506		3218		0		0		
	6		903		419		218		553		2648		0		0		
	7		901		419		217		544		2091		1689		85		
	8		900		411		216		430		1440		5785		272		
	9		900		413		215		408		1117		8488		418		
	10		900		402		215		404		1479		9590		489		
	11		898		398		216		436		1744		10204		520		
	12		899		400		216		439		1504		10528		532		
	13		898		401		215		436		1465		10603		531		
	14		897		401		212		467		1285		10593		533		
	15		896		397		212		513		1182		10475		532		
	16		895		402		214		548		1124		10100		535		
	17		894		410		214		589		1257		9410		529		
	18		891		415		215		677		1998		8050		481		
	19		890		422		214		680		2401		5017		352		
	20		893		421		214		680		2818		1194		90		
	21		892		416		215		677		3065		0		1		
	22		894		411		215		675		2855		0		0		
	23		894		410		216		547		2967		0		0		
	24		886		410		216		477		2827		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6372		2267		3035		7042		4308						
	2		6506		2268		2426		6417		4222						
	3		5372		2268		3050		6141		4246						
	4		5767		2268		2252		6131		4247						
	5		5263		2269		2391		6565		4087						
	6		4741		2269		2664		7153		4136						
	7		5946		2266		2267		6594		4066						
	8		9454		2265		1625		4694		3517						
	9		11959		2263		1483		3122		3129						
	10		13479		2264		1400		2234		3092						
	11		14416		2265		1337		1509		3076						
	12		14518		2267		1308		1809		3104						
	13		14549		2268		1292		2069		3064						
	14		14388		2268		1327		2506		3055						
	15		14207		2269		1407		2965		3097						
	16		13818		2269		1838		4031		3297						
	17		13303		2268		3047		4608		3433						
	18		12727		2264		4017		5300		3879						
	19		9976		2263		6045		6512		4361						
	20		6310		2264		7483		8254		5093						
	21		5266		2266		8054		8676		5117						
	22		5050		2266		8127		8362		4999						
	23		5034		2264		6590		8446		4560						
	24		4816		2265		5294		8286		4394						
