07/04/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		906		377		235		484		4158		0		0		
	2		908		378		237		488		4324		0		0		
	3		909		377		237		483		4341		0		0		
	4		907		384		236		476		4496		0		0		
	5		906		392		236		477		4592		0		0		
	6		906		392		236		517		4562		0		0		
	7		904		395		236		580		4229		1605		20		
	8		888		400		236		527		3816		5763		271		
	9		880		406		236		455		3480		8062		470		
	10		896		416		236		454		3188		8701		502		
	11		894		419		237		455		2828		9241		470		
	12		893		416		237		455		2379		10298		403		
	13		889		413		237		455		2264		10854		489		
	14		886		418		236		458		2548		10851		522		
	15		886		419		236		500		3051		10345		528		
	16		887		419		236		513		3578		9986		529		
	17		885		418		236		516		3915		9584		525		
	18		883		418		236		526		4088		8403		477		
	19		885		377		235		534		4193		5321		348		
	20		842		375		233		597		4249		1297		81		
	21		884		374		233		597		4480		0		0		
	22		895		389		235		578		4542		0		0		
	23		901		405		235		569		4439		0		0		
	24		905		416		236		502		4364		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6160		2276		4501		6959		4215						
	2		6335		2276		3394		6677		4116						
	3		5438		2275		3257		6847		4121						
	4		6499		2275		1915		6616		4060						
	5		6603		2275		1780		6503		4095						
	6		6613		2275		1842		6525		4147						
	7		7969		2274		1908		5068		4120						
	8		11901		2273		1177		3127		3297						
	9		13989		2274		1009		1684		2900						
	10		14393		2274		1102		1340		2863						
	11		14544		2273		1274		1115		2894						
	12		15081		2274		1366		667		2927						
	13		15601		2274		1544		208		3245						
	14		15919		2274		1567		454		3311						
	15		15965		2274		1860		1011		3481						
	16		16148		2274		1987		1774		3678						
	17		16079		2274		2600		2303		3810						
	18		15031		2274		3318		3318		4304						
	19		11893		2274		4802		5074		4786						
	20		7674		2274		6884		6795		4931						
	21		6568		2274		6817		7579		4900						
	22		6639		2274		5776		7930		4696						
	23		6549		2275		4941		7981		4507						
	24		6423		2275		4079		7672		4217						
