01/13/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1000		196		165		254		176		0		0		
	2		1000		196		162		245		232		0		0		
	3		1000		195		161		213		312		0		0		
	4		1001		197		152		212		299		0		0		
	5		1000		198		152		247		368		0		0		
	6		999		198		155		261		430		0		0		
	7		998		196		158		292		442		0		0		
	8		999		200		157		332		440		149		0		
	9		999		210		155		279		440		1134		0		
	10		999		212		155		258		563		1766		0		
	11		999		214		153		269		694		2192		0		
	12		998		219		153		274		745		2368		0		
	13		998		223		157		275		651		2312		0		
	14		999		223		158		278		599		2123		0		
	15		999		226		160		278		600		2182		0		
	16		999		225		160		282		566		1449		0		
	17		999		224		160		293		488		415		0		
	18		999		225		159		351		549		0		0		
	19		999		222		157		358		593		0		0		
	20		999		221		156		357		566		0		0		
	21		999		219		159		329		615		0		0		
	22		1000		212		157		290		672		0		0		
	23		1000		201		156		283		684		0		0		
	24		1001		198		159		282		546		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1791		2263		8619		6938		3140						
	2		1835		2261		7934		6983		3119						
	3		1881		2261		7816		6706		3070						
	4		1860		2262		7838		6572		3106						
	5		1965		2262		8187		6619		3094						
	6		2042		2263		9071		6821		3189						
	7		2086		2264		11067		7301		3439						
	8		2276		2264		11618		7838		3748						
	9		3216		2265		11432		7340		3434						
	10		3953		2265		11401		6437		3271						
	11		4520		2265		10883		5988		3219						
	12		4757		2264		10355		5823		3126						
	13		4616		2263		9876		5999		3132						
	14		4381		2263		9793		6065		3087						
	15		4445		2263		9781		5922		3071						
	16		3680		2261		10158		6500		3192						
	17		2579		2260		11343		7268		3410						
	18		2283		2263		13136		7842		3606						
	19		2328		2263		13251		8101		3641						
	20		2300		2263		12855		7934		3720						
	21		2321		2263		12166		7875		3746						
	22		2331		2263		11573		7515		3501						
	23		2324		2263		10302		7162		3502						
	24		2186		2265		9382		6694		3491						
