11/12/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		591		329		235		246		38		0		0		
	2		591		331		234		260		35		0		0		
	3		591		336		235		243		43		0		0		
	4		591		332		235		256		45		0		0		
	5		591		338		234		264		77		0		0		
	6		582		341		233		259		104		0		0		
	7		582		344		232		273		139		338		0		
	8		582		344		229		258		184		3615		140		
	9		581		345		229		240		195		7035		376		
	10		580		342		225		240		194		7530		436		
	11		578		338		228		242		186		7508		412		
	12		578		342		228		239		240		7671		412		
	13		576		342		228		235		273		7601		393		
	14		575		346		227		233		276		7668		379		
	15		575		345		233		234		271		6841		320		
	16		576		347		233		233		285		4087		192		
	17		579		350		228		279		279		521		0		
	18		581		349		235		299		257		0		0		
	19		582		348		236		300		230		0		0		
	20		583		349		236		294		221		0		0		
	21		583		347		237		271		228		0		0		
	22		582		345		232		246		244		0		0		
	23		583		341		233		245		252		0		0		
	24		582		336		235		226		258		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1439		1113		9585		6871		1563						
	2		1451		1113		9034		6728		1536						
	3		1448		1112		8877		6486		1479						
	4		1459		1112		8915		6281		1521						
	5		1504		1113		9075		6503		1652						
	6		1519		1113		9396		7126		2041						
	7		1908		1113		9961		7854		2203						
	8		5352		1113		8897		6881		1644						
	9		9001		1114		7877		5196		718						
	10		9547		1114		7906		5066		237						
	11		9492		1114		7666		5289		229						
	12		9710		1113		7623		5279		290						
	13		9648		1112		8250		5217		269						
	14		9704		1111		8877		5326		286						
	15		8819		1111		9307		5524		925						
	16		5953		1111		10615		6480		2012						
	17		2236		1110		12378		8525		2731						
	18		1721		1110		13622		9034		2821						
	19		1696		1111		12725		9392		2954						
	20		1683		1111		12230		9154		2909						
	21		1666		1111		11775		8926		2632						
	22		1649		1114		10894		9030		2189						
	23		1654		1114		10184		8204		2039						
	24		1637		1113		9551		7939		1563						
