12/11/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		964		346		225		387		429		0		0		
	2		941		346		225		379		436		0		0		
	3		940		347		225		375		472		0		0		
	4		898		346		224		380		467		0		0		
	5		706		346		225		381		368		0		0		
	6		666		346		225		550		296		0		0		
	7		670		354		224		592		243		0		0		
	8		681		360		220		592		276		1131		0		
	9		726		363		222		495		216		4301		0		
	10		723		361		223		409		286		5939		64		
	11		721		364		221		406		242		6326		192		
	12		719		359		231		406		250		6331		197		
	13		719		357		238		405		226		6488		218		
	14		718		362		237		397		166		6210		251		
	15		719		364		237		399		94		5449		213		
	16		719		365		233		525		90		2839		141		
	17		722		364		223		612		102		282		0		
	18		723		363		228		614		186		0		0		
	19		724		363		237		611		262		0		0		
	20		724		361		240		611		275		0		0		
	21		724		359		240		611		275		0		0		
	22		725		355		240		593		261		0		0		
	23		725		343		239		575		344		0		0		
	24		723		341		221		490		294		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2312		2259		6065		8424		2547						
	2		2327		2260		5955		8015		2332						
	3		2358		2261		5825		7814		2334						
	4		2315		2261		6019		7756		2309						
	5		2028		2260		6537		7965		2412						
	6		2087		2262		7393		8510		2650						
	7		2087		2262		8483		9207		3551						
	8		3260		2262		9069		8715		3530						
	9		6323		2261		7693		7864		2634						
	10		8005		2261		6805		6924		2468						
	11		8474		2260		6874		6431		2321						
	12		8493		2259		7124		6139		2227						
	13		8651		2259		7217		5992		2227						
	14		8342		2259		7501		6348		2259						
	15		7475		2259		7803		7050		2351						
	16		4913		2259		8793		8440		2657						
	17		2316		2259		11652		8581		3463						
	18		2124		2259		13779		8963		3552						
	19		2201		2259		13476		9112		3692						
	20		2216		2258		12926		9010		3812						
	21		2215		2258		12283		8871		3725						
	22		2178		2258		10923		9235		3249						
	23		2231		2257		9678		8744		2902						
	24		2073		2258		8009		8754		2785						
