04/02/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		810		290		222		430		1324		0		0		
	2		806		290		223		442		1378		0		0		
	3		807		292		207		441		1381		0		0		
	4		807		293		204		442		1500		0		0		
	5		806		294		206		443		1732		0		0		
	6		806		290		203		443		1529		0		0		
	7		807		285		201		472		1445		17		0		
	8		807		288		199		482		1250		1977		0		
	9		805		292		202		460		1378		5879		5		
	10		804		281		205		457		1729		8146		86		
	11		803		279		203		449		1600		8914		99		
	12		802		279		206		412		1547		9090		99		
	13		802		275		206		409		1713		8791		156		
	14		802		275		206		422		2048		8471		347		
	15		802		280		208		449		2693		8656		430		
	16		803		286		208		474		2988		7268		298		
	17		803		286		210		505		3181		6243		365		
	18		804		285		211		565		3434		4611		206		
	19		805		278		211		566		3019		1343		0		
	20		805		279		210		564		2559		14		0		
	21		805		280		210		562		2562		0		0		
	22		806		279		209		565		2490		0		0		
	23		808		278		209		537		2110		0		0		
	24		808		275		209		509		2014		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3076		1616		5376		7340		3413						
	2		3139		1613		4743		6976		3420						
	3		2321		1612		5120		6901		3406						
	4		3246		1613		4037		6942		3380						
	5		3481		1612		3996		7190		3459						
	6		3271		1611		4820		7747		3641						
	7		3227		1610		5934		8624		3904						
	8		5003		1610		5753		8123		3879						
	9		9021		1609		4704		5400		3454						
	10		11708		1609		3559		3894		3218						
	11		12347		1609		3083		3326		3160						
	12		12435		1610		2868		3172		3166						
	13		12352		1608		3142		2683		3167						
	14		12571		1609		3195		2233		3135						
	15		13518		1607		3122		1406		3161						
	16		12325		1607		2965		2761		3389						
	17		11593		1607		3590		3459		3368						
	18		10116		1609		4121		4926		3497						
	19		6222		1607		5637		7791		3961						
	20		4431		1606		7435		8923		4243						
	21		4419		1608		7369		9201		4121						
	22		4349		1606		6174		9490		3865						
	23		3942		1606		5447		8932		3608						
	24		3815		1609		4832		8228		3558						
