05/03/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		927		352		223		316		3979		0		0		
	2		927		341		222		315		3842		0		0		
	3		927		315		222		315		3770		0		0		
	4		927		316		222		316		3496		0		0		
	5		927		324		222		312		3223		0		0		
	6		927		344		220		312		2772		0		0		
	7		928		358		218		317		2479		878		2		
	8		926		332		218		317		2222		4134		142		
	9		913		331		218		321		2073		5308		250		
	10		908		329		218		322		2080		5717		326		
	11		908		327		218		322		2215		6890		328		
	12		908		324		218		320		2667		7113		360		
	13		903		326		217		320		2982		7329		362		
	14		905		332		210		317		3151		7611		362		
	15		904		338		210		317		3453		7710		371		
	16		902		343		211		320		3962		7464		369		
	17		901		348		213		325		4035		8162		356		
	18		912		345		216		323		3939		7793		309		
	19		918		348		220		323		3814		3733		168		
	20		920		344		220		322		3245		374		0		
	21		930		341		216		324		2912		0		0		
	22		931		353		214		326		3151		0		0		
	23		933		360		214		320		4328		0		0		
	24		933		365		215		321		4091		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5797		2275		3206		7129		2541						
	2		5647		2276		2894		6889		2369						
	3		5549		2275		2524		6959		2218						
	4		5277		2276		2354		7063		2155						
	5		5008		2276		2335		7089		2253						
	6		4575		2276		2522		7151		2541						
	7		5180		2277		2562		6410		2217						
	8		8291		2277		2343		3533		1611						
	9		9414		2276		2190		2172		1270						
	10		9900		2275		2297		1218		1231						
	11		11208		2274		2213		-396		1215						
	12		11910		2274		2168		-1003		1186						
	13		12439		2274		2117		-1152		1061						
	14		12888		2274		2074		-1288		1151						
	15		13303		2273		2014		-1058		1196						
	16		13571		2275		1976		-367		1388						
	17		14340		2276		2042		331		1480						
	18		13837		2276		2342		1811		2130						
	19		9524		2275		3018		5913		3217						
	20		5425		2275		3836		8873		4046						
	21		4723		2275		4170		9579		4177						
	22		4975		2275		4177		9063		3541						
	23		6155		2275		3207		7906		2977						
	24		5925		2275		2827		7627		2539						
