01/12/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		875		330		215		123		784		0		0		
	2		867		333		214		122		718		0		0		
	3		867		334		215		123		684		0		0		
	4		867		336		215		123		617		0		0		
	5		783		337		215		127		538		0		0		
	6		819		336		214		135		420		0		0		
	7		832		334		216		137		402		0		0		
	8		836		333		216		136		386		1480		0		
	9		855		333		211		135		396		5606		34		
	10		850		332		211		126		479		7310		134		
	11		852		331		209		120		422		7265		219		
	12		855		329		213		80		452		6739		241		
	13		858		333		215		80		464		6612		185		
	14		860		323		216		85		429		5088		28		
	15		859		317		216		95		409		4181		0		
	16		858		310		216		128		410		3387		0		
	17		857		315		216		137		448		734		0		
	18		853		311		216		184		418		0		0		
	19		848		311		216		169		617		0		0		
	20		853		313		218		139		835		0		0		
	21		860		310		213		136		965		0		0		
	22		859		311		215		134		1285		0		0		
	23		859		313		216		121		1528		0		0		
	24		856		311		217		118		1316		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2295		1141		8465		8965		492						
	2		2216		1140		8179		8725		448						
	3		2185		1140		8064		8548		437						
	4		2121		1140		8145		8494		437						
	5		1968		1140		8660		8687		477						
	6		1884		1141		9587		9111		616						
	7		1890		1141		10352		10126		1005						
	8		3218		1141		10519		9825		1110						
	9		7375		1141		8552		8163		832						
	10		9416		1142		7203		7284		560						
	11		9439		1142		6815		7163		448						
	12		8936		1143		6521		7432		463						
	13		8775		1142		6427		7290		503						
	14		7132		1142		7193		7976		614						
	15		6086		1142		8205		8278		643						
	16		5409		1142		9466		8433		534						
	17		2810		1145		11328		9225		1044						
	18		1973		1157		12688		10189		1644						
	19		2133		1200		12449		10295		1639						
	20		2315		1255		11843		9864		1707						
	21		2442		1304		11110		9858		1378						
	22		2741		1376		10275		9725		868						
	23		3001		1374		8735		9700		687						
	24		2802		1333		8017		9232		645						
