06/02/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		852		283		202		209		3885		0		0		
	2		877		283		207		209		4002		0		0		
	3		893		283		215		207		3837		0		0		
	4		893		284		214		207		3567		0		0		
	5		894		283		213		217		3437		0		0		
	6		896		288		212		215		3545		16		0		
	7		895		304		212		197		3308		2185		61		
	8		882		304		212		208		2989		7211		256		
	9		881		313		213		186		2743		10025		347		
	10		876		331		207		183		2355		11309		365		
	11		874		331		209		194		1830		12045		378		
	12		853		333		210		197		1661		12270		382		
	13		839		334		204		200		1910		12256		359		
	14		842		330		205		200		2384		12189		294		
	15		830		330		203		201		2980		11787		363		
	16		843		336		205		201		3009		11415		361		
	17		860		340		214		207		3293		10129		354		
	18		872		343		215		232		3895		9259		312		
	19		871		338		209		259		3903		5377		206		
	20		875		331		209		265		3866		1048		32		
	21		878		331		209		271		4103		0		0		
	22		878		331		208		243		4478		0		0		
	23		887		321		208		233		4349		0		0		
	24		869		314		208		233		4219		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5406		2274		9042		7240		1285						
	2		5547		2275		7759		7231		991						
	3		5424		2274		7460		7069		784						
	4		5154		2274		7365		6959		794						
	5		5015		2273		7602		6723		876						
	6		5157		2273		7952		6943		906						
	7		6960		2273		8445		5383		1131						
	8		11842		2273		7865		2239		973						
	9		14648		2274		8064		1026		278						
	10		15581		2275		7612		344		421						
	11		15859		2275		7324		142		647						
	12		15896		2276		7637		82		820						
	13		16085		2275		8273		-359		1097						
	14		16420		2275		8989		-84		1168						
	15		16715		2275		9696		81		1276						
	16		16384		2277		11327		-236		1554						
	17		15440		2278		12075		612		2183						
	18		15191		2279		12869		518		2650						
	19		11442		2278		15482		1849		3005						
	20		6766		2278		17357		3997		3191						
	21		5770		2279		16598		5272		3011						
	22		6108		2278		15149		5590		2553						
	23		5978		2277		11684		7416		1861						
	24		5821		2277		9495		7393		1893						
