08/01/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		995		347		232		383		3200		0		0		
	2		997		348		231		383		2971		0		0		
	3		998		345		232		381		2789		0		0		
	4		999		344		232		381		2765		0		0		
	5		1001		330		232		383		2420		0		0		
	6		1002		334		231		370		2245		0		0		
	7		1001		353		229		396		1987		405		0		
	8		999		355		224		349		1722		3080		13		
	9		995		360		225		341		1541		6074		88		
	10		991		354		223		346		1428		7929		175		
	11		986		349		224		370		1159		8806		300		
	12		957		358		225		432		1076		9431		408		
	13		950		361		225		486		1237		9377		428		
	14		940		361		222		502		1410		8935		421		
	15		943		354		221		500		1752		8838		383		
	16		945		359		223		579		2371		7916		389		
	17		947		366		224		585		2990		7046		452		
	18		950		375		224		583		3408		5585		443		
	19		970		374		226		590		3374		2837		245		
	20		982		375		230		602		3586		484		7		
	21		987		373		230		596		3721		0		0		
	22		991		372		228		609		4053		0		0		
	23		992		353		228		542		4032		0		0		
	24		993		345		229		497		3749		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5157		2269		10441		9029		2599						
	2		4930		2269		10375		8074		2560						
	3		3747		2270		10806		7682		2364						
	4		4721		2271		9528		7614		2198						
	5		4366		2270		9569		8113		2413						
	6		4182		2270		10141		8700		2518						
	7		4371		2270		10774		8972		2748						
	8		6742		2270		10525		8288		2861						
	9		9624		2270		10209		7196		2469						
	10		11446		2270		10556		6328		2464						
	11		12194		2270		11461		5949		2695						
	12		12887		2271		12492		5582		2856						
	13		13064		2270		14108		5276		2996						
	14		12791		2269		15673		5668		3311						
	15		12991		2269		16973		5592		3585						
	16		12782		2269		18411		5611		3646						
	17		12610		2270		19402		5516		3676						
	18		11568		2270		19745		6261		3962						
	19		8616		2269		21174		7031		4159						
	20		6266		2269		21256		8020		4171						
	21		5907		2270		20148		8775		3881						
	22		6253		2269		17207		9634		3493						
	23		6147		2270		13803		10187		3242						
	24		5813		2271		11417		10058		3106						
