05/22/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		925		273		243		429		4084		0		0		
	2		925		273		243		428		3870		0		0		
	3		925		273		242		429		3515		0		0		
	4		925		273		243		426		3026		0		0		
	5		925		278		242		424		2608		0		0		
	6		925		281		242		528		2765		0		0		
	7		924		293		242		553		2768		1182		0		
	8		923		295		234		561		2384		4923		29		
	9		920		296		232		457		1935		7788		324		
	10		897		286		232		451		1452		8902		372		
	11		850		284		236		451		1254		9524		410		
	12		853		286		238		446		1294		9529		417		
	13		852		286		238		450		1325		9416		267		
	14		850		289		239		449		1664		9033		185		
	15		851		288		238		449		1909		9173		178		
	16		852		284		238		462		1969		8734		160		
	17		856		293		237		449		2463		8148		158		
	18		848		297		240		539		3153		6834		138		
	19		846		295		241		545		3460		3573		77		
	20		878		295		240		566		3677		514		0		
	21		929		291		240		563		3827		0		0		
	22		928		290		240		538		3875		0		0		
	23		927		281		240		531		4154		0		0		
	24		928		271		240		430		4077		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5954		2280		3308		7705		2783						
	2		5739		2280		3003		7504		2552						
	3		4459		2281		3624		7667		2528						
	4		4893		2281		2781		7911		2529						
	5		4477		2281		3137		8111		2799						
	6		4741		2281		3386		8530		3104						
	7		5962		2281		3542		8592		3264						
	8		9349		2280		3448		6767		3100						
	9		11952		2281		3140		5277		2575						
	10		12592		2282		3273		4627		2512						
	11		13009		2279		2872		4606		2421						
	12		13063		2278		2708		4475		2320						
	13		12834		2279		2820		4318		2349						
	14		12709		2279		2648		4522		2347						
	15		13086		2280		2712		3902		2674						
	16		12699		2279		3192		4299		2750						
	17		12604		2281		3445		4780		2899						
	18		12049		2282		3525		5463		3037						
	19		9037		2282		5067		7102		3648						
	20		6170		2281		7071		8199		4082						
	21		5850		2281		7783		8542		4247						
	22		5871		2282		6962		8831		3929						
	23		6133		2281		5141		8577		3541						
	24		5946		2280		3173		9049		3202						
