02/10/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		876		175		168		352		975		0		0		
	2		913		175		166		339		1692		0		0		
	3		908		175		166		309		2515		0		0		
	4		924		177		166		313		2446		0		0		
	5		933		178		168		313		1826		0		0		
	6		935		177		171		360		1123		0		0		
	7		936		178		174		365		911		20		0		
	8		937		178		176		362		943		609		0		
	9		937		180		177		359		1656		1571		0		
	10		937		179		179		347		2039		2401		0		
	11		934		186		178		352		1742		3059		0		
	12		925		200		184		359		2026		3140		0		
	13		934		202		190		360		2215		3513		0		
	14		935		199		192		375		1975		2695		0		
	15		937		199		190		394		1576		1908		0		
	16		937		198		191		397		993		1136		0		
	17		937		199		193		407		932		362		0		
	18		937		198		193		451		1042		0		0		
	19		938		199		185		440		1147		0		0		
	20		937		199		182		398		1153		0		0		
	21		935		197		183		387		1154		0		0		
	22		935		194		184		388		1328		0		0		
	23		935		187		182		389		1399		0		0		
	24		935		188		184		388		1401		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2546		2267		6087		8165		2597						
	2		3285		2266		5313		7721		2576						
	3		4073		2266		5134		7004		2235						
	4		4026		2266		5410		6884		2293						
	5		3418		2266		5460		7309		2589						
	6		2766		2267		6665		7999		2644						
	7		2583		2266		7263		9436		2978						
	8		3206		2266		7945		9386		3097						
	9		4880		2267		7431		8733		3019						
	10		6082		2267		6927		8367		2944						
	11		6452		2266		6782		8262		2933						
	12		6834		2267		6452		8191		2737						
	13		7414		2270		5921		7937		2776						
	14		6372		2269		6923		8329		2810						
	15		5205		2269		7481		8660		2984						
	16		3853		2270		8128		8978		3077						
	17		3030		2271		8736		9542		3182						
	18		2821		2270		9777		9749		3534						
	19		2908		2271		10234		10068		3455						
	20		2870		2270		9488		10376		3445						
	21		2856		2272		9093		10188		3281						
	22		3029		2272		8171		9894		3099						
	23		3092		2272		7417		9007		3016						
	24		3096		2272		6506		8273		2956						
