12/20/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		751		284		217		238		480		0		0		
	2		751		283		213		238		440		0		0		
	3		751		279		218		238		483		0		0		
	4		750		287		218		237		510		0		0		
	5		751		289		218		236		451		0		0		
	6		751		292		216		275		420		0		0		
	7		751		300		215		282		419		4		0		
	8		751		304		215		275		400		1667		2		
	9		751		302		215		266		317		4908		131		
	10		751		297		214		266		314		6318		252		
	11		749		289		217		265		327		6312		266		
	12		747		294		218		256		336		6464		284		
	13		746		306		221		264		349		6307		227		
	14		748		304		218		271		334		6052		65		
	15		747		307		215		280		334		5497		0		
	16		748		304		221		280		192		2559		0		
	17		750		305		222		268		202		175		0		
	18		750		308		223		285		169		0		0		
	19		752		322		223		266		168		0		0		
	20		751		315		224		265		165		0		0		
	21		752		310		223		268		163		0		0		
	22		752		313		223		267		201		0		0		
	23		752		303		223		267		263		0		0		
	24		752		299		223		264		255		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1970		1489		9742		7550		2053						
	2		1925		1490		9460		7103		1953						
	3		1969		1492		9219		6859		1888						
	4		2002		1492		9173		6792		1876						
	5		1945		1505		9367		7118		2012						
	6		1954		1515		9455		8315		2266						
	7		1971		1517		10155		9684		2640						
	8		3614		1517		10565		9001		2389						
	9		6890		1517		8813		7050		2041						
	10		8412		1515		7887		5759		1621						
	11		8425		1531		7774		5055		1425						
	12		8599		1545		7318		4695		1259						
	13		8420		1544		7991		4436		976						
	14		7992		1568		7673		5396		1152						
	15		7380		1599		7939		5528		1708						
	16		4304		1629		9180		7546		2383						
	17		1922		1659		10906		9124		3177						
	18		1735		1691		11903		9959		3581						
	19		1731		1721		11622		9815		3867						
	20		1720		1748		11237		9735		3732						
	21		1716		1758		10942		9782		3331						
	22		1756		1786		10714		9429		3056						
	23		1808		1819		10330		8269		2994						
	24		1793		1839		9691		7891		2316						
