03/01/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		989		275		241		213		1593		0		0		
	2		989		276		241		181		1603		0		0		
	3		988		280		242		179		1640		0		0		
	4		987		285		240		183		1725		0		0		
	5		987		289		231		183		1635		0		0		
	6		987		290		230		229		1493		0		0		
	7		987		296		233		311		1451		319		0		
	8		987		304		239		283		1276		2996		0		
	9		989		306		240		228		1267		6013		3		
	10		990		304		238		230		1336		7196		46		
	11		992		304		239		231		1439		7493		33		
	12		991		303		240		250		1153		7557		24		
	13		990		302		241		240		1197		7296		24		
	14		990		298		241		230		1468		6945		157		
	15		989		300		242		228		2154		6726		349		
	16		989		307		243		243		2185		5939		383		
	17		989		306		243		280		2236		3506		255		
	18		989		305		241		363		1958		441		37		
	19		990		303		240		373		1739		5		28		
	20		990		302		242		370		1980		4		28		
	21		989		296		242		372		2498		0		18		
	22		992		293		242		254		2742		0		0		
	23		994		286		242		225		2739		0		0		
	24		995		287		242		227		2321		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3311		1142		7449		8313		1512						
	2		3290		1142		7035		8300		1534						
	3		3329		1142		7284		7929		1523						
	4		3420		1142		7374		8032		1476						
	5		3325		1142		7480		8293		1523						
	6		3229		1142		8536		8302		1804						
	7		3597		1142		9321		9083		2266						
	8		6085		1143		8467		8808		1790						
	9		9046		1143		6474		7770		1563						
	10		10340		1143		6005		7077		1479						
	11		10731		1142		5773		6541		1419						
	12		10518		1143		5607		6135		1422						
	13		10290		1142		5535		5591		1605						
	14		10329		1141		5305		5545		1516						
	15		10988		1141		5443		5097		1245						
	16		10289		1140		6043		5563		1446						
	17		7815		1140		6840		7455		1583						
	18		4334		1140		8842		9821		2252						
	19		3678		1140		10732		10159		2620						
	20		3916		1140		10396		10505		2266						
	21		4415		1140		9389		10447		2170						
	22		4523		1140		8677		9959		1932						
	23		4486		1140		7791		9071		1782						
	24		4072		1140		6953		8648		1636						
