10/12/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1024		279		212		188		469		0		0		
	2		1024		280		212		187		342		0		0		
	3		1025		280		212		187		303		0		0		
	4		1025		280		213		188		253		0		0		
	5		1027		281		213		188		185		0		0		
	6		1019		289		211		201		151		0		0		
	7		1023		303		208		211		144		0		0		
	8		1022		286		209		212		121		1517		14		
	9		993		273		210		211		119		6202		237		
	10		989		266		209		194		133		8936		340		
	11		988		264		209		193		170		9389		365		
	12		977		269		209		190		138		9700		371		
	13		989		274		211		186		98		9608		370		
	14		1001		275		211		187		77		9551		363		
	15		998		273		212		189		55		9345		301		
	16		996		274		213		188		81		8955		317		
	17		995		275		212		202		106		6971		248		
	18		995		273		215		246		330		2455		73		
	19		983		287		216		249		631		84		0		
	20		1005		307		217		216		1052		0		0		
	21		1007		305		217		210		1051		0		0		
	22		1009		306		218		210		849		0		0		
	23		1012		293		217		212		645		0		0		
	24		1012		283		216		207		343		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2137		1125		8630		8012		1293						
	2		2012		1125		8476		7645		1174						
	3		1976		1126		8401		7721		911						
	4		1921		1127		8090		7898		892						
	5		1857		1127		8005		7862		1153						
	6		1830		1126		8681		8128		1212						
	7		1853		1126		9753		8420		1493						
	8		3196		1127		9765		7948		1581						
	9		8021		1127		8181		5565		1294						
	10		10997		1127		7340		3723		1321						
	11		11563		1126		7496		3515		1164						
	12		11850		1126		8141		3228		1224						
	13		11742		1126		8528		4196		1390						
	14		11678		1125		9929		4686		1489						
	15		11383		1125		12122		4725		1706						
	16		11068		1125		14143		4698		1848						
	17		9167		1125		15630		5954		2192						
	18		4818		1124		17750		8249		2585						
	19		2451		1125		19031		8611		2718						
	20		2783		1125		17529		8834		2772						
	21		2796		1125		15942		8748		2489						
	22		2597		1126		14571		8641		2254						
	23		2393		1126		13185		8323		1848						
	24		2068		1126		12141		7879		1505						
