11/24/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		957		317		221		377		1821		0		0		
	2		957		316		221		341		2022		0		0		
	3		957		315		222		342		2239		0		0		
	4		957		316		222		342		2140		0		0		
	5		959		318		222		342		2180		0		0		
	6		958		319		222		526		2261		0		0		
	7		961		326		220		552		2191		103		0		
	8		963		328		221		550		2068		2043		72		
	9		970		338		218		407		1644		5147		236		
	10		969		337		218		360		1138		6774		148		
	11		969		334		216		359		1101		6903		95		
	12		971		334		217		363		1289		6797		147		
	13		970		334		218		361		1136		6714		322		
	14		964		336		219		363		1156		6496		290		
	15		964		337		219		367		1098		5135		176		
	16		966		338		218		477		887		2592		67		
	17		969		321		219		590		994		267		0		
	18		971		318		219		589		1179		0		0		
	19		975		313		219		589		1339		0		0		
	20		976		311		219		587		1440		0		0		
	21		978		306		219		588		1016		0		0		
	22		979		301		218		580		824		0		0		
	23		980		290		218		427		851		0		0		
	24		981		288		219		385		715		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3695		2262		3327		9069		2315						
	2		3857		2264		3294		8599		2159						
	3		4075		2263		3028		8091		2205						
	4		3978		2261		3080		7832		2281						
	5		4021		2261		3126		7934		2367						
	6		4286		2263		3142		8078		2410						
	7		4353		2263		3208		9071		2134						
	8		6245		2262		2996		7495		2030						
	9		8959		2263		3152		5336		1920						
	10		9944		2264		3165		5372		1885						
	11		9978		2263		3082		5825		1760						
	12		10118		2264		3390		5661		1858						
	13		10055		2264		3702		6270		1831						
	14		9824		2263		4150		6613		1884						
	15		8296		2263		5174		6982		2501						
	16		5545		2263		6732		8577		2785						
	17		3361		2261		8424		9661		2916						
	18		3277		2261		9159		10050		3307						
	19		3436		2262		8229		10351		3262						
	20		3532		2264		7562		10215		3184						
	21		3107		2266		7476		10077		3096						
	22		2901		2267		7273		9625		2867						
	23		2767		2265		6696		9237		2475						
	24		2587		2267		5854		8920		2405						
