02/26/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		907		206		200		433		913		0		0		
	2		907		206		200		432		1148		0		0		
	3		908		202		201		432		1249		0		0		
	4		908		206		199		433		1135		0		0		
	5		908		207		198		432		949		0		0		
	6		908		207		195		498		931		0		0		
	7		908		211		186		545		914		159		0		
	8		907		213		186		522		823		2010		0		
	9		906		213		178		414		803		4527		41		
	10		906		210		176		370		827		5803		234		
	11		906		212		174		371		947		6135		257		
	12		904		211		174		368		1001		6586		208		
	13		903		211		175		363		1072		6979		6		
	14		903		211		175		367		1009		6973		3		
	15		902		211		180		382		1397		6198		0		
	16		902		211		184		434		1991		4778		6		
	17		902		213		183		485		2401		2064		48		
	18		903		214		182		541		2285		0		0		
	19		904		212		181		547		1913		0		0		
	20		904		211		168		546		1628		0		0		
	21		905		212		182		545		1529		0		0		
	22		905		209		183		508		1546		0		0		
	23		905		207		183		495		1541		0		0		
	24		905		201		185		473		1612		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2659		2276		4684		8323		3543						
	2		2893		2275		3719		8321		3487						
	3		2991		2275		3524		7956		3458						
	4		2880		2275		3360		7964		3525						
	5		2694		2275		3455		8156		3569						
	6		2739		2276		3468		8412		3515						
	7		2922		2277		3553		8595		3673						
	8		4661		2277		3299		7318		3663						
	9		7082		2278		3629		4970		3192						
	10		8526		2279		3623		3443		3014						
	11		9001		2278		3411		2901		2972						
	12		9453		2278		2953		2675		2934						
	13		9709		2277		2921		2323		2923						
	14		9641		2275		2860		2441		2870						
	15		9270		2275		2957		2812		2945						
	16		8506		2275		3493		3539		3112						
	17		6296		2275		4868		5318		3292						
	18		4126		2275		6352		7689		3703						
	19		3756		2275		7996		8443		4062						
	20		3457		2276		8164		8701		3932						
	21		3374		2277		7714		8775		3792						
	22		3352		2277		7213		8263		3663						
	23		3331		2277		6316		7856		3206						
	24		3376		2277		5599		7214		3189						
