08/16/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		947		292		238		405		3531		67		0		
	2		948		293		239		397		3644		68		0		
	3		952		292		238		397		3510		68		0		
	4		952		294		238		395		3403		67		0		
	5		952		292		237		396		3177		0		0		
	6		953		292		236		462		2898		0		0		
	7		954		285		234		475		2772		410		0		
	8		954		281		236		460		2212		3957		176		
	9		951		302		238		413		1886		7927		418		
	10		947		316		228		403		1588		9400		499		
	11		944		317		235		447		1389		10146		509		
	12		941		319		236		471		1481		10447		517		
	13		938		316		238		481		1472		10491		527		
	14		934		312		237		470		1718		10439		533		
	15		933		296		238		478		2139		10289		534		
	16		934		287		218		504		2227		9855		524		
	17		935		285		207		524		2691		9088		499		
	18		937		281		210		530		3185		7366		445		
	19		939		287		219		565		3347		3346		233		
	20		941		287		228		561		3347		306		0		
	21		944		306		237		519		3564		17		0		
	22		948		321		241		507		3733		16		0		
	23		950		319		240		493		3526		15		0		
	24		953		319		241		462		3515		15		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5480		2252		9330		7645		3536						
	2		5589		2253		7670		7488		3436						
	3		4578		2252		7567		7661		3131						
	4		5349		2251		6130		7691		3038						
	5		5054		2255		6173		7918		3042						
	6		4841		2253		6779		8157		3317						
	7		5130		2254		7130		8793		3660						
	8		8276		2255		6814		7650		3372						
	9		12135		2254		5725		6353		2939						
	10		13381		2253		5973		5484		3120						
	11		13987		2251		6555		5206		3314						
	12		14412		2253		7541		4957		3468						
	13		14463		2254		8871		5052		3575						
	14		14643		2252		10756		4738		3780						
	15		14907		2249		12136		4890		3754						
	16		14549		2247		13471		5215		4098						
	17		14229		2248		14011		5765		4336						
	18		12954		2245		14166		6918		4562						
	19		8936		2248		15727		8286		4816						
	20		5670		2245		16462		8964		5045						
	21		5587		2243		15831		8666		4638						
	22		5766		2245		14160		8103		4394						
	23		5543		2249		12043		7799		4098						
	24		5505		2249		9857		7593		3781						
