04/19/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		865		187		143		490		1969		0		0		
	2		866		196		142		489		2423		0		0		
	3		866		190		143		484		2787		0		0		
	4		866		197		143		485		3176		0		0		
	5		866		201		143		488		2766		0		0		
	6		866		201		143		512		2688		0		0		
	7		866		201		142		547		3045		341		0		
	8		869		202		140		543		2961		3224		73		
	9		868		202		140		495		2775		6492		208		
	10		866		201		137		486		2018		8293		318		
	11		864		206		138		477		1211		8830		361		
	12		863		211		139		411		771		9022		379		
	13		861		212		146		425		654		9051		384		
	14		859		216		147		444		1072		9055		393		
	15		858		217		149		450		2011		8983		397		
	16		859		218		150		447		3171		7997		382		
	17		858		218		151		453		3736		7134		354		
	18		859		215		151		563		3761		5912		299		
	19		859		217		149		615		3731		2241		139		
	20		859		216		150		623		3760		93		0		
	21		859		214		149		603		3998		0		0		
	22		858		213		149		601		3738		0		0		
	23		857		211		149		549		3366		0		0		
	24		858		214		151		547		3159		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3654		2280		4068		8325		3605						
	2		4116		2280		3195		7997		3528						
	3		4470		2280		2737		7655		3423						
	4		4867		2280		2684		7237		3361						
	5		4464		2280		2465		7827		3490						
	6		4410		2281		2983		8234		3797						
	7		5142		2280		3270		8806		4068						
	8		8013		2279		3038		7461		3845						
	9		11180		2279		2679		5558		3118						
	10		12319		2278		2492		4065		3543						
	11		12087		2277		2785		4399		3073						
	12		11796		2277		2937		4843		3068						
	13		11733		2278		3166		4645		3187						
	14		12186		2279		3132		4671		2882						
	15		13065		2280		2873		4359		2743						
	16		13224		2280		2991		4383		2701						
	17		12904		2281		3367		4540		2926						
	18		11760		2281		3767		4940		3339						
	19		7951		2280		4472		7663		4049						
	20		5701		2279		6665		8255		4494						
	21		5823		2282		6729		8864		4424						
	22		5559		2282		5808		8941		4221						
	23		5132		2284		4587		8495		4133						
	24		4929		2281		3730		8156		3793						
