03/19/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		930		239		177		550		661		0		0		
	2		930		238		178		537		922		0		0		
	3		932		239		178		529		871		0		0		
	4		932		236		178		530		652		0		0		
	5		932		240		179		528		692		0		0		
	6		931		240		179		529		675		0		0		
	7		931		240		179		584		544		0		0		
	8		931		240		179		573		437		973		0		
	9		932		240		180		578		337		3526		0		
	10		930		240		180		511		269		5571		140		
	11		934		241		178		520		343		6431		254		
	12		932		239		174		520		422		6780		259		
	13		930		240		174		497		528		7404		271		
	14		929		239		175		503		711		7333		176		
	15		927		237		178		510		931		7203		286		
	16		927		236		180		518		927		6375		283		
	17		927		235		180		545		875		5293		118		
	18		927		235		179		601		865		3371		20		
	19		930		235		178		604		941		588		0		
	20		931		235		178		603		1176		0		0		
	21		932		235		177		603		1114		0		0		
	22		934		229		177		602		791		0		0		
	23		935		233		176		598		718		0		0		
	24		936		235		176		593		958		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2558		1624		5638		6698		3932						
	2		2804		1641		4226		6776		4021						
	3		2749		1757		3947		6484		3903						
	4		2529		1934		3596		6532		3979						
	5		2572		2114		3344		6540		3957						
	6		2555		2261		3454		6609		3945						
	7		2477		2276		3724		6939		4052						
	8		3333		2277		3466		6763		3934						
	9		5792		2276		2884		5485		3821						
	10		7842		2277		2366		4470		3625						
	11		8901		2272		2211		4026		3491						
	12		9327		2272		2020		3836		3367						
	13		10045		2275		1792		3434		3161						
	14		10066		2274		1979		3312		3442						
	15		10273		2276		2101		3378		3443						
	16		9446		2275		2585		4287		3610						
	17		8173		2275		3748		4626		3779						
	18		6197		2275		5356		5507		4039						
	19		3474		2274		7071		6743		4623						
	20		3123		2273		8860		6746		4741						
	21		3061		2273		8127		7392		4902						
	22		2732		2272		7568		7538		4553						
	23		2660		2272		6548		7122		4236						
	24		2898		2273		5299		6775		3868						
