04/28/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		931		141		143		544		2425		0		0		
	2		932		143		143		533		2379		0		0		
	3		933		145		143		530		2178		0		0		
	4		933		146		142		532		2129		0		0		
	5		933		147		142		534		2067		0		0		
	6		933		145		148		548		2094		0		0		
	7		933		144		149		565		2038		422		0		
	8		933		144		148		547		1926		3321		28		
	9		935		143		150		527		2175		6257		144		
	10		933		144		152		484		2315		7632		350		
	11		932		138		160		440		2543		8209		406		
	12		931		131		163		427		2741		8337		427		
	13		931		131		164		443		2993		8593		430		
	14		929		130		162		447		3204		8655		413		
	15		866		127		164		435		3295		8784		411		
	16		912		127		164		473		3202		8494		383		
	17		929		128		163		528		3496		7979		352		
	18		913		135		163		580		3582		6074		292		
	19		865		135		156		612		3386		2652		140		
	20		866		139		155		611		3326		201		0		
	21		867		137		153		598		3063		0		0		
	22		868		138		149		597		2238		0		0		
	23		868		134		140		577		1779		0		0		
	24		868		135		138		571		1712		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4184		1137		4599		7388		4464						
	2		4130		1136		3968		7302		4407						
	3		3929		1137		3698		7267		4354						
	4		3882		1137		3526		7265		4339						
	5		3823		1137		3573		7457		4486						
	6		3868		1138		4273		7768		4793						
	7		4251		1138		5084		8152		4833						
	8		7046		1138		4623		7146		4596						
	9		10331		1138		4089		5114		3917						
	10		12010		1138		3363		4341		3833						
	11		12828		1138		3288		4237		3426						
	12		13157		1138		3011		4093		3443						
	13		13685		1138		3128		3901		3326						
	14		13940		1138		3095		3855		3426						
	15		14082		1138		3024		3937		3516						
	16		13755		1138		3156		4330		3620						
	17		13575		1138		3608		4446		3735						
	18		11739		1137		4264		5692		3764						
	19		7946		1137		4994		7557		4919						
	20		5298		1138		6368		9004		5381						
	21		4818		1138		7529		8999		5462						
	22		3990		1138		7590		9271		5040						
	23		3498		1138		6758		8926		5000						
	24		3424		1138		5784		8522		4545						
