06/25/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		965		251		180		492		3649		0		0		
	2		966		250		182		493		3329		0		0		
	3		967		251		181		496		3401		0		0		
	4		970		249		181		505		3238		0		0		
	5		971		249		180		506		3105		0		0		
	6		971		252		180		490		3004		0		0		
	7		972		256		179		468		2879		1127		0		
	8		969		257		179		492		2569		4356		13		
	9		964		255		180		500		2431		6923		285		
	10		961		256		175		500		2491		8174		464		
	11		958		256		171		502		2770		8797		495		
	12		956		254		169		537		3165		9134		501		
	13		956		255		171		545		3289		9175		415		
	14		955		256		173		559		3248		9031		492		
	15		953		255		173		587		3391		8935		547		
	16		954		254		171		619		3618		8569		537		
	17		954		255		175		618		3760		7757		514		
	18		956		255		178		627		3913		6506		471		
	19		958		255		178		668		3784		4013		346		
	20		958		254		181		668		3695		1031		118		
	21		960		255		172		632		3255		115		63		
	22		963		256		176		589		2923		0		24		
	23		965		251		180		547		2783		0		0		
	24		968		251		180		542		2717		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5296		1534		9588		5921		4223						
	2		5219		1520		7953		5980		4278						
	3		5296		1518		6511		6175		4297						
	4		5142		1517		6110		6251		4281						
	5		5011		1514		5645		6465		4297						
	6		4897		1514		5437		6635		4280						
	7		5880		1514		4394		6604		4236						
	8		8835		1515		3713		5368		3972						
	9		11538		1517		3614		3984		3997						
	10		13021		1526		3830		3556		4032						
	11		13951		1525		4653		3435		4000						
	12		14716		1525		5377		3489		4209						
	13		14806		1526		6343		4266		4258						
	14		14714		1527		8397		4272		4193						
	15		14841		1526		10026		4124		4222						
	16		14723		1530		11562		3658		4275						
	17		14033		1548		12396		4153		4444						
	18		12906		1576		13960		4320		4494						
	19		10202		1611		16650		4256		4777						
	20		6905		1647		18248		5150		4848						
	21		5452		1682		17884		5890		5039						
	22		4931		1719		15603		7522		4818						
	23		4726		1753		12853		7722		4653						
	24		4658		1788		9970		7643		4509						
