10/08/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		974		252		234		243		3300		0		0		
	2		973		249		232		236		3035		0		0		
	3		974		250		229		237		2675		0		0		
	4		973		249		231		235		2412		0		0		
	5		977		250		232		235		2109		0		0		
	6		978		253		232		281		2068		0		0		
	7		976		251		232		385		2571		0		0		
	8		977		253		231		383		3004		1443		48		
	9		978		256		233		277		2862		5432		241		
	10		975		230		233		216		3369		7722		447		
	11		973		206		233		221		3704		8370		510		
	12		970		207		233		235		3691		8367		521		
	13		970		211		232		271		3935		8291		509		
	14		971		228		232		282		4191		8489		505		
	15		972		258		230		294		4426		8461		513		
	16		972		265		228		281		4331		7994		496		
	17		975		255		227		354		4418		6270		407		
	18		977		219		227		424		4119		2381		153		
	19		978		218		228		439		3891		111		0		
	20		978		218		228		439		4196		0		0		
	21		978		216		228		440		4292		0		0		
	22		979		215		228		440		3857		0		0		
	23		981		214		227		388		3727		0		0		
	24		809		214		227		299		3096		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4854		2264		5179		7126		2931						
	2		4724		2265		4347		7143		2783						
	3		4365		2264		3790		7362		2720						
	4		4099		2263		3457		7473		2741						
	5		3802		2262		3627		7425		2756						
	6		3813		2262		3611		7633		2714						
	7		4416		2263		3569		7706		2586						
	8		6340		2264		2670		6849		2520						
	9		10279		2264		1790		4281		2403						
	10		13193		2264		1352		2242		2336						
	11		14217		2265		1433		1495		2246						
	12		14224		2265		1701		1456		2288						
	13		14419		2264		1798		1206		2429						
	14		14898		2263		1782		1375		2468						
	15		15154		2263		2361		1421		2469						
	16		14566		2262		3530		1746		2617						
	17		12906		2263		4303		3547		2770						
	18		8499		2263		5698		7001		3362						
	19		5865		2263		7815		8236		3509						
	20		6060		2264		7833		8594		3663						
	21		6154		2265		7275		8219		3735						
	22		5719		2264		6666		8082		3545						
	23		5536		2265		6344		6863		3343						
	24		4644		2265		5904		6852		2912						
